,comments,pub_dates,like_Counts
55,Another Bollywood tatttiii,2019-03-17T02:04:13.000Z,0
56,""" Are you tired ?"" 

"" Becoz you're running in my mind...""
Best pickup line ever.",2019-03-14T10:41:02.000Z,1
57,Chetta moviee,2019-03-10T05:30:56.000Z,0
58,She is Meryl Streep of Bollywood,2019-03-08T03:03:06.000Z,0
59,Worst Film for Kangana Ranaut,2019-03-03T04:16:46.000Z,1
60,Amending vastu,2019-02-21T13:56:32.000Z,0
61,Kangana ke jaisi koe bi actress Bollywood industry me nhi ❤,2019-02-12T06:28:03.000Z,0
62,"After tanu weds manu returns.. which was so fast paced n full on engaging n hilarious diloges n fantastic music n dynamic act of kangana...
Watching simran was a snooze fest... if anand rai would direct it.. it would create magic... koj hansal couldnt engage n surprize viwers...
N climax was a letdown..
Story wasnt going anywhere... whatever it earned only koj of #Kangana .. the story telling was 👎 ... even thus trailer... such a refreshing vibe bt still at the end intense scenes had light n happy background music! Didnt fit!",2019-02-04T20:25:56.000Z,0
63,Who's here after watching Manikarnika,2019-02-03T18:48:46.000Z,2
64,Pls upload this movie some one I'm waiting this movie long time,2019-01-31T21:59:36.000Z,0
65,I hate my name,2019-01-30T03:30:45.000Z,0
66,i.m watching  Qeeen 2014 in 2019 love u love u kangana from pak,2019-01-23T18:36:20.000Z,1
67,شحال عجبني هاد الفلم,2019-01-20T15:17:51.000Z,1
68,lazania,2019-01-18T14:37:37.000Z,0
69,مليان هنود مليان,2019-01-17T19:22:34.000Z,0
70,I just love this film..anyone in 2019??,2019-01-15T16:49:09.000Z,3
71,Where is the movie?? this is just a 2 min video!! nonsense!!,2018-12-29T06:11:19.000Z,0
72,This was such a waste. Could have been another Queen. But the director totally wasted the opportunity.,2018-12-28T12:00:24.000Z,1
73,Where is the full movie,2018-12-22T10:39:07.000Z,0
74,Plz full movie upload karona,2018-12-20T08:12:25.000Z,0
75,Awesome Movie,2018-12-01T21:33:09.000Z,0
76,Diamond of Bollywood!!  Kangana Ranaut! 💎,2018-11-19T19:47:45.000Z,1
77,"the ""SAMEER"" is ""TUMBBAD"" movie hotest  hero every one notic",2018-11-09T07:20:52.000Z,1
78,This is a very underrated film 😭😭😭. I wish it was successful 😍,2018-10-15T00:34:15.000Z,6
79,Rytt from starting i am her her die hard fan......no other actress matches your acting❤️❤️❤️❤️❤️,2018-10-14T20:17:36.000Z,2
80,"Kangana deserves better films with a better storyline, not this kind of crap.",2018-10-04T17:12:53.000Z,1
81,good movie,2018-08-31T06:37:24.000Z,0
82,We Loved this song!,2018-08-28T10:43:06.000Z,1
83,"Damn, that's some hell of a performance.",2018-08-26T12:00:21.000Z,0
84,Yar full movie,2018-08-25T15:17:21.000Z,0
85,"last night i finally watched the movie . as expected, efing good.👍👍👍 she made me laugh. she made me cry. real actress❤❤❤",2018-08-18T04:56:23.000Z,2
86,"Kangana's acting is spot on. But the movie is blah. It's about a spoilt brat and the bullshit she did. It might be funny to some but causing distress in your family just because you can't figure out your life is highly stupid.
The only thing you can learn is gamble and robbery will land you in jail. The movie is shown as cool affair  but playing on your life isn't which makes it far from truth.
If you have time to kill and extra popcorns than only watch it.",2018-08-07T06:37:04.000Z,0
87,Love you kangna ❤😂,2018-08-04T00:25:06.000Z,0
88,Queen movie upload full movie,2018-07-27T06:01:02.000Z,0
89,Is this based on 1 Indian girl?,2018-07-23T16:55:01.000Z,0
90,so cool,2018-07-21T23:05:00.000Z,0
91,Simran aka Series of unfortunate events/bad decisions..,2018-07-17T10:50:24.000Z,0
92,Plzzz download the movie Simran I have been searching for long tym,2018-07-07T13:54:07.000Z,0
93,great kangana,2018-06-27T03:25:12.000Z,0
94,its just wow after queen......,2018-06-25T22:13:44.000Z,0
95,queen of bollywood,2018-06-12T16:34:30.000Z,0
96,Kangana is Queen of Bollywood love from Pakistan 😍😍😍😍,2018-06-02T06:52:50.000Z,0
97,Es movie ka.link share kar day koi plz,2018-05-27T22:34:21.000Z,0
98,Dipanshu meena,2018-05-26T22:03:19.000Z,0
99,C is da only lady who can do movies widout a male actor,2018-05-15T08:19:30.000Z,0
100,it's a boring movie except for few funny scenes!,2018-05-12T17:11:12.000Z,0
101,Mujhe juai aur chori ki lat hai😂😂😂,2018-04-29T03:53:51.000Z,1
102,sakil   WhatsApp      9725666355,2018-04-15T07:18:42.000Z,0
103,kya mujhse pyaar karti ho sumiran,2018-04-15T07:17:38.000Z,0
104,"phenomenal performance...

kangana has no match...but would love to see her settled in life now",2018-04-12T20:02:02.000Z,0
105,National Award Winner aise hi nahi hai Kangana Ranaut.,2018-04-08T19:15:22.000Z,1
106,"Amazing act kangana, keep it up",2018-04-07T16:07:22.000Z,0
107,i like this movie..kangna,2018-04-06T05:06:57.000Z,0
108,lill,2018-04-04T17:25:18.000Z,0
109,"Nice interview at rising India,",2018-03-26T17:38:25.000Z,0
110,I am big fan of yours kagna ranavat,2018-03-25T04:56:49.000Z,0
111,What's this Queen remake?,2018-03-24T17:57:36.000Z,0
112,Nawazuddin and kangana are the respective best actor and actress of Bollywood,2018-03-23T10:35:45.000Z,0
113,Nice name simran,2018-03-18T11:12:51.000Z,1
114,"Himanchal le log kuch bhi Kar sakte h accent to unke liye mamule baat h himanchalii are awsm by their nature and kangna rules the Bollywood

#himanchali hit like",2018-03-15T03:13:45.000Z,0
115,This is one of the Best Film ever I seen😍,2018-02-24T11:37:19.000Z,1
116,😍😍,2018-02-22T16:07:33.000Z,0
117,63226 [,2018-02-05T04:23:22.000Z,0
118,Awaiting to be online with this movie❤️💛much curiously,2018-02-02T13:58:39.000Z,0
119,Kangana's acting is awesome... But the story of movie is very bad,2018-01-18T18:07:06.000Z,0
120,,2018-01-14T14:48:13.000Z,0
121,Nice,2018-01-14T11:10:56.000Z,1
122,Nice Movie 😍😘,2018-01-11T21:25:10.000Z,0
123,awesome......................,2018-01-11T13:21:23.000Z,0
124,What a waste of talent.  Worst movie ever 😔,2018-01-10T18:10:35.000Z,0
125,Level Acting Kangna Thumbs up For u 👍👍👍,2018-01-05T20:55:46.000Z,0
126,Waw,2018-01-01T00:45:03.000Z,0
127,"The movie is tooooooo good.
Just loved it. Well done Kangana.",2017-12-31T05:38:56.000Z,0
128,Stupid movie ever gambler nonsense,2017-12-27T16:34:56.000Z,0
129,nice,2017-12-26T08:58:41.000Z,0
130,Versatile actress...love her in this movie...has proved she is not fake but herself...she is female version of Amir Khan..,2017-12-23T22:47:38.000Z,4
131,You're amazing Simran!,2017-12-22T10:47:28.000Z,0
132,Worest movie,2017-12-12T06:05:03.000Z,0
133,Queen of Bollywood.,2017-12-10T22:30:06.000Z,0
134,she is a good actress but she is over ratted...dont fall for a small accent .. i am not comparing here but just for reference please my indian brothers  watch  a show by the name of( loos talk by moen akhtar)_and see for yourself...you will see that he has done hundreds of characters all with convincing power. he has done literally hundreds of characters from every walk of life...,2017-12-08T15:51:40.000Z,1
135,She is awesome,2017-12-08T10:19:18.000Z,0
136,"Simran movie download link.
https://youtu.be/LARBuJai7Ec",2017-11-29T13:56:34.000Z,0
137,Today is my love birthay simran chhibber i love her more than any one,2017-11-26T11:06:59.000Z,0
138,I love it,2017-11-24T23:23:40.000Z,0
139,"Kangna ne ajj mera dil loot liye , love 💖 u kangana",2017-11-24T01:14:43.000Z,0
140,watch movie now : www.movizindia.tk,2017-11-18T01:09:12.000Z,0
141,Movie is too good and kanganas acting 😍👍🏻,2017-11-15T17:34:37.000Z,0
142,😒🚬 pagal,2017-11-14T02:05:25.000Z,1
143,https://youtu.be/0V1fNDeqOfY,2017-11-14T01:37:34.000Z,0
144,Watched the movie. Disappointed !,2017-11-11T14:23:44.000Z,0
145,Excellent,2017-11-11T13:51:05.000Z,0
146,trailer achha h,2017-11-11T09:21:29.000Z,1
147,She is the  best  😍,2017-11-04T15:08:02.000Z,1
148,I’m gonna watch it again the first half was so fucking good,2017-11-03T23:35:25.000Z,2
149,"Just loved the movie, very few of us indians know to appreciate such movies, simple plot yet so captivating :)",2017-11-03T19:03:37.000Z,7
150,"I never liked her till i saw tanu weds manu 1 & 2....
She is superb, in bollywood she is Ms. Perfect...
No one can beat her, even cant chase her at all....",2017-11-03T07:07:00.000Z,1
151,Kya chutiyagiri hai ?,2017-11-03T04:02:14.000Z,0
152,That's my name,2017-11-01T13:43:59.000Z,1
153,She is one piece. Nobody can beat her.😍,2017-10-29T18:23:43.000Z,1
154,7 by me I will download it & hopefully watch it,2017-10-29T10:32:43.000Z,0
155,1:44 Datto! 😍😀,2017-10-29T09:32:26.000Z,0
156,Finally watched the movie in Fastforward mode !!!,2017-10-27T22:27:11.000Z,0
157,"growing up I was a Hrithik fan...but after the ""scandal"" and after all the BS image ""preservation"" from Hrithik on top of Kangna's reallness I've lost complete respect for my childhood actor hero and I've been a Kangna fan for quite a long time now but definitely support her  and her quirkiness in this movie seems evident and that's the charm!",2017-10-24T15:01:21.000Z,9
158,"https://youtu.be/Nf1taU2-sqk 
.. hey guys please watch tumhari sulu funny scenes",2017-10-23T15:40:21.000Z,0
159,Filmed mostly in my hometown; I have a lot of behind-the-scenes photos.,2017-10-23T08:10:15.000Z,1
160,Is she relieved from the imaginary affair,2017-10-21T15:18:34.000Z,0
161,National award is waiting mam.....what a perfection,2017-10-20T23:58:28.000Z,0
162,"Amazing acting kangana ranaut ,she rocks",2017-10-20T19:39:10.000Z,0
163,"This movie is on Amazon Prime. 
I think it is one of the Kangana's best.
Just loved the movie. It's amazing. Must watch.",2017-10-20T11:08:06.000Z,0
164,Shot in Atlanta yaaasss,2017-10-19T01:56:50.000Z,0
165,watched 100 times!,2017-10-18T19:54:12.000Z,1
166,"I am eagarly waiting for this movie release in Pakistan...
I dont go cinemas but this time for this real queen of acting giving me chance to go n watch.
Love from pakistan to all indiansssss may Allah bless u all",2017-10-17T13:29:19.000Z,0
167,she's just amazing actress,2017-10-16T14:18:15.000Z,0
168,nice,2017-10-15T07:42:15.000Z,0
169,you r the best actress in present day in film industry no one can even compete you,2017-10-15T04:33:29.000Z,0
170,Yes that's right no other actress can beat kangana ranaut this lady is tops I mean she's a true actress buddy amazing actress what a movie x,2017-10-14T21:39:19.000Z,0
171,Simran us one big hit in my heart loved this movie kangna Renault is a natural actress she is a brilliant actress I love her movies she proves she don't need big actors along side to make a hit. This movie is the best I've seen and enjoyed the movie to the core I wish I could work with her dress absolutely amazing.  This movie has night credits excellent movie emotional and real. I luv u kangana  ranaut please do another great movie.  I don't care what other people your films are just and I love to see you do more films like this u make the film look so realistic and that's what I like about it character in the ur too cute. God all the best for coming films in the future you deserve a lot for making a film so good as this .trust me I've seen lots of movies with big stars trust me I can't fault your movie and coming to think of I've changed my mind my decision your was the best movie out of all of them I feel like starting it was good same movie brilliant outstanding performance  amazing thank you kangana Renault ur beautiful you have ☆☆☆☆☆☆☆☆☆☆ and more God bless,2017-10-14T21:37:27.000Z,0
172,Queen Rules 😍😍✌,2017-10-14T04:13:22.000Z,0
173,I am fan of your acting  I will be uploading a video of your mimicry very soon on my channel to tribute you Miss. kangana Ranaut,2017-10-13T08:43:55.000Z,0
174,I love this girl ❤️,2017-10-12T21:15:49.000Z,0
175,now i m convinced...hrithik is innocent..pagal hai ladki..,2017-10-12T18:21:51.000Z,0
176,parhlad dada,2017-10-12T15:42:19.000Z,0
177,The music in the end is from gerawa song,2017-10-12T13:24:15.000Z,0
178,One woman ARMY...,2017-10-12T05:58:56.000Z,1
179,mujeh juane aur chori ki lat hai...tum sab chor ho ...,2017-10-10T11:13:29.000Z,0
180,the grate simran,2017-10-10T05:13:38.000Z,0
181,hats off hats off hats off hats off  to kangana,2017-10-10T04:12:40.000Z,0
182,Pure entertainment  👍,2017-10-09T16:40:32.000Z,0
183,"In 2016 she told that both(Hrithik and Kangna) were in 7 year relationship 

2005-2007 Aditya Pancholi
2008-2009 Adhyan suman
2009-2011 Ajay Devgan
2012-2013  Nicholas Lafferty


plz tell me where is that so called 7 year relationship with Hrithik can find his place....ya may be before 2004 or in her previous life",2017-10-08T20:44:34.000Z,1
184,please upload Saathi 1991 movie,2017-10-08T09:38:43.000Z,0
185,watched. Not up to the mark.... I like Queen but not simran......,2017-10-07T19:25:37.000Z,0
186,got chills,2017-10-07T18:20:05.000Z,0
187,so cute,2017-10-07T15:29:29.000Z,0
188,Why just not name it Queen 2  ??😑,2017-10-06T20:22:00.000Z,1
189,Can someone please translate what she tells Samir on the bench for him to lol ???? Pls,2017-10-06T19:46:29.000Z,0
190,apne dam pe film ko chalati ho aap you rock mam,2017-10-05T22:47:41.000Z,0
191,Good luck,2017-10-05T22:25:53.000Z,0
192,yes,2017-10-05T13:05:30.000Z,0
193,yes,2017-10-05T13:05:25.000Z,0
194,now bollywood movie are meaningless...having party and sex..and...party and sex...and ...party and sex..... u fucking bastards...,2017-10-05T02:23:59.000Z,0
195,Movie kaise vi ho par Kangana k acting ke liye 10/10......,2017-10-04T17:32:53.000Z,0
196,kangana is a great actor and she knows it..,2017-10-04T07:58:24.000Z,0
197,Expectations high thi like Queen movie..but not reached on tht level..movie m Gujrati family ki jsgah Panjabi family hoti to v koi fark ni padta...she steals money easily which is not realistic. India m koi ase chori ni kr sakta phir wo to US h.... MOVIE k na haath the paw..wasted money..,2017-10-03T11:11:06.000Z,0
198,"sad the movie cudnt do well.... but this girl is a live wire, suuuuperb acting skills she has!and the way she leads her life unapologetically, with chin high and professionalism....kudos girl!more power to you!",2017-10-01T19:19:46.000Z,1
199,lovely .... just love kangana...,2017-10-01T16:26:54.000Z,0
200,baal movie,2017-10-01T10:03:43.000Z,0
201,National Award for Best Actress 2017- Kangana Ranaut for Simran.,2017-09-30T18:33:56.000Z,1
202,Trailer is really promising idont know why this film haven't rule the roost?,2017-09-30T11:57:27.000Z,0
203,The star looks like Looks like Liza koshy.,2017-09-29T22:39:19.000Z,1
204,Watched the movie... It was beautiful kangana 💚,2017-09-29T17:00:13.000Z,0
205,Has anyone watched this movie? How was it?,2017-09-29T16:46:15.000Z,0
206,nobody can beat this actress in bollywood . superb acting,2017-09-29T13:30:19.000Z,0
207,Are puri kahani toh suno sameer😆😆😅😅,2017-09-29T08:30:13.000Z,0
208,"http://www.imdb.com/title/tt6405126/?ref_=login try to rate the movie to improve its rating
it is another awesome movie by kangana. 
I am not sure why it is only 6/10, it was a brilliant piece of work by Kangana..",2017-09-29T03:06:20.000Z,0
209,Great movie!!!! Another good one,2017-09-29T02:35:58.000Z,0
210,"Click here to this link and download Simran  full movie in Hd 
http://destyy.com/q8vIOg",2017-09-29T01:37:48.000Z,0
211,end music paRT is very similar to janam JANAM,2017-09-28T17:48:19.000Z,0
212,A huge fan . Your acting is way beyond measured from others bollywood actresses. Very realistic  and fun to watch every episodes of it.,2017-09-27T14:06:54.000Z,1
213,GOOD MOVIE,2017-09-27T10:22:42.000Z,0
214,loot liya saalo ne..tum logo ne loot liya..sale chor ho tum log.......is just amazing 😁😁,2017-09-27T07:03:44.000Z,0
215,Love u kagna,2017-09-27T06:01:42.000Z,0
216,Wowwwwwwww,2017-09-27T02:03:09.000Z,0
217,wowww,2017-09-26T10:27:50.000Z,0
218,Nice acting,2017-09-25T15:23:20.000Z,0
219,Daba film,2017-09-25T10:38:53.000Z,0
220,Dana film,2017-09-25T10:38:30.000Z,0
221,love u kangna,2017-09-25T08:53:13.000Z,0
222,Real 👑 Queen Of Bollywood:::::::KANGNA:::::htsoff,2017-09-25T03:17:02.000Z,1
223,Kangna only u can do it best of luck u r queen,2017-09-24T19:43:59.000Z,0
224,"This is awesome
https://youtu.be/rW0A7-Uw8ks",2017-09-24T14:16:34.000Z,0
225,simran movie is not playing in our city or nearby cities so sad no wonder  its not made enough money in box office,2017-09-23T23:58:20.000Z,0
226,"Superb, interesting, this is how a trailer should be made. Not revealing the story and yet showed what is the movie like. kangana rokzz.",2017-09-23T20:58:54.000Z,0
227,"she is phenomenally an amazing, outclass, perfect and fabulous  actress ever grown in Bollywood",2017-09-23T17:29:19.000Z,1
228,Kangana...u r my favourite. ...ur acting is appreciable 👍👍,2017-09-23T15:52:45.000Z,1
229,Need to take some Hindi classes,2017-09-23T11:53:19.000Z,0
230,1:03 13 reasons why,2017-09-23T06:38:20.000Z,0
231,Kangana Ranaut rocks,2017-09-23T00:24:36.000Z,0
232,"Are you tried??
Because  you are running in my mind😂😂 that one is really good.",2017-09-22T20:10:55.000Z,0
233,Very nice movie,2017-09-22T19:46:01.000Z,0
234,She is the actress who is competing with men in bollywood. She is women Aamir Khan,2017-09-22T19:31:46.000Z,0
235,I like it kangna,2017-09-22T11:02:39.000Z,0
236,BGM at 2:20 mins. reminds me of Janam-Janam song's intro part from the movie Dilwale.,2017-09-22T07:46:10.000Z,1
237,Kleptomania,2017-09-22T06:00:11.000Z,0
238,"I hope you know, I think she is the Meryl Streep of India.",2017-09-22T00:45:11.000Z,1
239,GOD GIFTED TALENT OF ACTING SHE HAS!,2017-09-21T18:22:21.000Z,1
240,I HAVE WATCHED THIS MOVIE.I LOVED THIS MOVIE!AWESOME!SUPER TALENTED SHE IS!VERY FUNNY MOVIE!,2017-09-21T18:20:02.000Z,0
241,And the sad thing is judwaa 2 has twice the no of views than this trailer  in just 1 week 😂😂,2017-09-21T17:05:41.000Z,0
242,She is a bomb ..... Great moive,2017-09-21T15:34:13.000Z,0
243,amazing actor,2017-09-21T15:23:39.000Z,0
244,Apart from kangana's acting.. movie sucks! No storyline and no concept...,2017-09-21T15:11:26.000Z,0
245,Big impact u made there kangs!!! Love u..😊👍👍👍👍,2017-09-21T12:20:06.000Z,1
246,She is awesome,2017-09-21T07:55:19.000Z,0
247,'Are you tired? Because you're running in my mind? 😂😂😂,2017-09-21T03:31:23.000Z,0
248,very nice,2017-09-21T02:10:00.000Z,0
249,Bekar movie,2017-09-21T02:06:39.000Z,0
250,"HI GUYS,I JUST WENT TO SEE SIMRAN IN THE CINEAM...KANGANA IS AMAZING IN HER ROLE,EVEN IF THE SCRIPT IS A BIT WEAK...BUT WORTH SEEING FOR KANGANA....GO SEE IT !!!",2017-09-20T23:22:26.000Z,1
251,Kangana..u r  true inspiration for me..i luv uhh,2017-09-20T19:31:00.000Z,2
252,Fucking love this woman!,2017-09-20T18:56:11.000Z,1
253,"No one actually can beat this dialouge, ""Loot liya Saalon, tum logon ne Loot liya"".!!. 😂😂😂",2017-09-20T18:12:04.000Z,11
254,2:21 janam janam dilwale,2017-09-20T17:13:43.000Z,0
255,Ye kya ho gaya h is duniya ko ke sali randi type ladkiyan bhi unko achhi lagne lagi hain.,2017-09-20T15:53:31.000Z,0
256,https://youtu.be/IcJdaDuGORs simran review,2017-09-20T13:03:14.000Z,0
257,"OMG  what a great actress she is 
No match of her
She is way better than all actress 

Very beautiful movie and entertaining 
5star",2017-09-20T09:25:54.000Z,0
258,I love Simran all movies,2017-09-20T04:56:29.000Z,0
259,"You Rock kangana!!!!!  Hrithik, Karan Johar(with his pathetic movies),Varun Dhawan and Saif Ali Khan with his zero acting SUCKS...My favourite female actors are you and Priyanka Chopra( kareena kapoor must be embarrassed now making fun of Priyanka Chopra).",2017-09-20T03:16:27.000Z,1
260,"You Rock kangana!!!!!  Hrithik, Karan Johar(with his pathetic movies),Varun Dhawan and Saif Ali Khan with his zero acting SUCKS...My favourite female actors are you and Priyanka Chopra( kareena kapoor must be embarrassed now making fun of Priyanka Chopra).",2017-09-20T03:16:13.000Z,1
261,The tune at the end sounds very similar to Gerua intro ( 2:20 - 2:35 ),2017-09-19T19:24:33.000Z,1
262,2:14 -Fatt gyi Sameer....too good 😂😂,2017-09-19T17:58:16.000Z,0
263,Change the title right now.....,2017-09-19T14:18:00.000Z,0
264,Queen ripoff,2017-09-19T13:57:20.000Z,0
265,"""Loot lia saalo ne, saale chor ho tum log"" Queen is a badass.",2017-09-19T07:51:32.000Z,0
266,Its a good film,2017-09-19T07:18:09.000Z,0
267,"killing 
The Rohingya, an ethnic group People are states of Arakan, Myanmar (Burma), is one of most persecuted minorities in the world.watch this https://www.youtube.com/watch?v=XlbO5MN8U9I",2017-09-19T06:05:18.000Z,0
268,This look way overly done. The trailer is all over the place as well.,2017-09-19T04:20:10.000Z,0
269,love u simran :),2017-09-19T02:49:22.000Z,0
270,"She is a wonderful actress I really love this movie 
Kangana rocks😘😘😘😘😍😍",2017-09-18T21:52:13.000Z,0
271,mein aa raha hai kal simran se milne,2017-09-18T20:00:59.000Z,0
272,"लड़के पटाना टैलेन्ट होता हैं.. गजब 
जबरदस्त मूवी हैं सुपर हिट होगी.",2017-09-18T19:49:50.000Z,0
273,"""boyfriends hona is not a character flaw , I'm talking about real character flaws"" 
""matlab?""
""tum aage dekho""",2017-09-18T18:01:41.000Z,3
274,proud of u kangana,2017-09-18T13:34:59.000Z,0
275,Trailer he it awesome Hai movie Kya hogi super excited 😍,2017-09-18T12:37:56.000Z,0
276,aw thanks,2017-09-18T12:35:45.000Z,0
277,"Download Movie Full
 https://www.ktkmovies.com/2017/09/simran-480p-2017-hindi-dvdrip.html",2017-09-18T12:00:22.000Z,0
278,"You have towering blockbusters.
You have ridiculous flops.
But you are really outstandingly talented Kangana. Hats off.",2017-09-18T10:40:58.000Z,1
279,That was a very short movie...  2:36 min only....,2017-09-18T09:44:54.000Z,0
280,https://youtu.be/9vDjO8GvkbI,2017-09-18T08:26:35.000Z,0
281,kya pta kya kya bna dete hh,2017-09-18T05:31:58.000Z,0
282,Kangana  ur cute,2017-09-18T05:11:58.000Z,0
