,comments,pub_dates,like_Counts
0,Sonakshi is far more better than Diana,2020-03-27T14:19:40.000Z,0
1,"🔥 
 I absolutely love this movie. 
 1:59 🔥💃💗 
  👇👇👇",2020-03-20T14:12:13.000Z,0
2,One of the underrated bollywood comedy,2020-02-21T10:02:19.000Z,0
3,Sonakshi aisi panauti hai isse anand l rai bhi hit ni karwa paya,2020-02-13T13:25:04.000Z,0
4,Punjabi wow,2020-01-28T04:14:04.000Z,0
5,Asli sona fan hit like,2020-01-28T04:12:40.000Z,0
6,Golden girl as sonakashi sinha Sinha,2020-01-28T04:12:23.000Z,0
7,Released on my birthday...🎂🎂😊😊,2019-12-21T20:07:39.000Z,0
8,"Jimmy shergill is best
Bagga😂",2019-12-21T15:28:39.000Z,0
9,Labrador - librarian.😆🤣,2019-12-16T22:08:11.000Z,1
10,iss movie me Sonakshi ko q lelia??,2019-12-10T12:53:12.000Z,1
11,In this movie said the location china but almost all the scene at Malaysia..please laaaaa,2019-09-24T15:35:20.000Z,2
12,china ? almost all the location scene I see is Malaysia ??,2019-09-24T15:13:38.000Z,0
13,Plz hppy phir bhag jaegi movie upload kro.dekhni hai,2019-08-09T11:29:29.000Z,0
14,Plz upload this movie,2019-08-09T11:29:04.000Z,0
15,Sonakshi not good for this movie,2019-07-31T19:55:21.000Z,0
16,"Lesbian
😂",2019-07-22T13:30:39.000Z,0
17,Diana penty superb acting......,2019-07-22T08:47:19.000Z,0
18,Maa Ka Chu😂😂😂,2019-07-10T09:58:54.000Z,0
19,Chk te fattay punjabia ne,2019-07-10T04:25:05.000Z,0
20,Ck,2019-07-04T06:44:07.000Z,0
21,Jimmy paaji,2019-06-28T10:08:26.000Z,0
22,Jassi gill is best,2019-06-16T02:49:22.000Z,0
23,I still love the original Diana. abhay    was Brilliant and also Jimmy. Jimmy  was good in this movie but sonakshi couldn't match with Diana's acting,2019-06-07T14:47:43.000Z,0
24,Jga ja,2019-05-27T08:58:14.000Z,0
25,Chutiya jassi,2019-05-01T13:17:13.000Z,0
26,Who is here for jimmy...???,2019-04-15T05:02:35.000Z,0
27,MaaKAChoo...😂😂😂😂,2019-04-15T03:54:12.000Z,0
28,"Tu gill ha 😃😃😃
To mai shergill hoo 💪💪💪💪🔥🔥🔥",2019-03-17T09:28:03.000Z,3
29,If there is no sonakshi..this movie gonna hit...,2019-03-17T07:37:30.000Z,0
30,"this video got 20 million views cos of that name ""Happy""cos theres a song  Happy-Pharrell Williams",2019-03-06T07:22:33.000Z,0
31,jaldi youtube par dalo,2019-02-28T20:54:06.000Z,0
32,Nice chang,2019-02-24T18:29:52.000Z,0
33,"Who’s here after watching the movie 
Like 
👇👇👇",2019-02-22T22:06:11.000Z,5
34,nice,2019-02-10T09:39:53.000Z,0
35,sonakshi is best 👍,2019-02-05T19:25:21.000Z,0
36,Essey to kaphi behtar kangna wah,2019-02-01T18:32:20.000Z,0
37,director sir kya kartey ho kangana ko latey ho pakka hit hota Sara paisa west,2019-02-01T18:31:23.000Z,0
38,I like that dialogue tu Gill hai to mai sher Gill hu,2019-01-26T17:01:47.000Z,1
39,every is doing great except sonakshi sinha,2019-01-25T18:32:04.000Z,0
40,"Jessi Gill fans hit like 👈 👍 😘😘😘😘😘😘😘😘😘😘
I love you jassi sir 💖💖💖",2019-01-25T07:21:33.000Z,4
41,Yehi karte he ye cyutiye.....ek film hit hogayi to sequel de diya kisi tucche starkid ko ! Haramkhor nepotism !,2019-01-21T02:59:41.000Z,0
