,comments,pub_dates,like_Counts
143,"Full movie link 
https://youtu.be/wdMjRb98GWo",2018-12-09T09:08:23.000Z,0
144,is k shooting mere ghar k bhar ho rahi the,2018-12-09T08:54:46.000Z,0
145,Bhai Ras Malai bhi release kar do!,2018-12-09T08:10:13.000Z,0
146,OMG BELLA THORNE IS IN IT😂😂,2018-12-09T06:11:25.000Z,2
147,Gandu chawal........,2018-12-09T06:09:34.000Z,0
148,kaise kaise chutiya film ban ne lage hey,2018-12-09T05:14:35.000Z,0
149,Why don't  you release the songs of this movie,2018-12-09T04:02:05.000Z,0
150,"I watched this one just now... really a great entertainer... deals with relationship between a father and dad , a odd love story , a coming of age of hero intrested in music...  i think director likes the saying ""whenever story starts , the logic ends"" because many coincidential incidents and persons in a right order makes up the story... eventhough the screenplay is unbelivable , the way the story is presented makes us engaged in the movie... the humerous and comical elements in the movie actually succed in making us laugh at many points but not fully... each character is given somewhat a importance in story... rishi kapoor, aniruth, amyra all have given their best... as the stories deal with so many elements such as sentiment , romance , friendship and so , the screen presence of actors other than amyra , rishi kapoor and aniruth are not so long... scenes depicting old delhi is magical and the concept of that old delhi memories are plesant...  music could have been better... on the whole a well entertaining movie...",2018-12-08T21:03:46.000Z,31
151,This look interesting,2018-12-08T15:32:57.000Z,0
152,Waiting for sarso ka saag and aalu parantha,2018-12-08T14:51:15.000Z,1
153,anirudh looks so cute 😂💕,2018-12-08T13:06:40.000Z,0
154,The plot seems nice but the title doesn't justify it at all.,2018-12-08T12:52:50.000Z,1
155,Awesome movie...,2018-12-08T10:06:38.000Z,0
156,i wonder how the name suits the movie/series,2018-12-08T10:04:35.000Z,2
157,"Ummm..Amyra Dastur isn'tt the perfect choice  for this role.
She's beautiful but she can't act, let's be honest.
Also yaar funny jaa raha tha sab lekim drama zyada daal diya sahi mai.
Netflix pe bhi ab yahi sab dikhaengey kya",2018-12-08T10:02:49.000Z,0
158,ladka rockstar bna chahta hain thoda level mein toh aane de Chintuji,2018-12-07T21:57:06.000Z,0
159,Need 2nd part . As same as 1st part yr😍😍😍. Awsome👍🏻,2018-12-07T17:07:40.000Z,1
160,Actor itna gandu acting kiya baap re. Everyone else was good other than the lead.,2018-12-06T20:34:07.000Z,0
161,Nice movie,2018-12-06T20:11:08.000Z,0
162,Amazing movie. 💟💯,2018-12-06T17:49:46.000Z,0
163,Bohat hi zabardast acing sabhi ki..,2018-12-05T19:12:47.000Z,0
164,Super hit 👌👌👌👌👌,2018-12-05T19:12:00.000Z,0
165,"remake of this movie...
gaanja chawal",2018-12-05T18:56:04.000Z,0
166,ghapa ghap aur chumma chati ko chodke kuch hai nahi kya is bollywood ke pass,2018-12-05T11:20:54.000Z,0
167,Poor acting by the boy,2018-12-05T10:06:13.000Z,1
168,Awesome movie yaar.,2018-12-05T07:13:07.000Z,0
169,"I thought this is quite refreshing.  This is a more modern presentation of the usual Indian family drama.  The movie maybe needing to cut off a bit, but the music and moods are good.",2018-12-04T22:55:11.000Z,0
170,He acted very well but he does not look like Punjabi...,2018-12-04T20:10:24.000Z,0
171,"Awesome movie such saw that. 
Great story.",2018-12-04T19:37:58.000Z,0
172,MATLAB kuch bhi bna lo,2018-12-04T17:42:54.000Z,0
173,"So, Indian Version of Sierra Burgess is a Loser, just with the dad? Wow, Netflix.",2018-12-04T17:42:44.000Z,0
174,Delhi ppl hit like...,2018-12-04T17:27:38.000Z,0
175,Great actor anirhud tanwar,2018-12-04T14:05:44.000Z,0
176,Amrya Dastur rocks..   :),2018-12-04T11:15:12.000Z,0
177,I got to say this was a good flick..!,2018-12-04T04:28:41.000Z,0
178,The actors face looks like a Donald duck ass and he is a total dickhead,2018-12-03T23:16:02.000Z,1
179,Ohh boy! The actor (anirudh)was so fucking 3rd class that I fell a sleep watching his acting & jeez who gives him this role seriously he don't even deserve a side role,2018-12-03T22:57:31.000Z,1
180,Did anyone noticed this guy look-like Jitu from TVF,2018-12-03T20:02:29.000Z,0
181,Watched it! Not worth the time. Narration without grip starts with father and son and ends at lame lovestory.,2018-12-03T18:27:56.000Z,0
182,"I watched it.

   Awesome isse khete hai modern ashiqui😂   a bond between father and son who love his son a lot but can't express it.",2018-12-03T18:15:00.000Z,5
183,"itni ghatiya acting.
acting level is in minus.",2018-12-03T11:22:39.000Z,0
184,can u share the music album and video songs too ... on netflix or youtube or both,2018-12-03T11:04:43.000Z,0
185,Loved it...💓💓,2018-12-03T08:18:51.000Z,0
186,Watch my videos too,2018-12-03T08:09:18.000Z,0
187,"Acabo de ver esta película, me encantó, muy buena.",2018-12-03T03:13:07.000Z,0
188,Paav Bhaaji....,2018-12-02T22:31:02.000Z,0
189,Hero heroine so bad inside camera lol forget about in real life,2018-12-02T19:23:54.000Z,0
190,Such a boring movie.. Full on chaatu could not tolerate the non sense till the end,2018-12-02T18:16:19.000Z,0
191,Please make Allu parantha movie as soon as possible 😂😂😃😄😄😄,2018-12-02T17:38:11.000Z,2
192,"Netflix yaar... can you give me some more time ...In your clip's for eyes blinking...??????
plzzzzzzzz ....if you can find where is it.,...????",2018-12-02T17:15:21.000Z,0
193,"*Oo chacha , oo bsdiwale chacha* 
#Mirzapur",2018-12-02T16:43:06.000Z,0
194,Bollywood wale bs pyaar mohabbat or bkchodi mii hii atke pade h......aage kb badhenge,2018-12-02T15:00:26.000Z,0
195,Im just suprised with the kind of content Neflix is creating selecting the accurate demographics and creating the right kind of content for them....Your buyer persona models are too perfect!,2018-12-02T14:22:13.000Z,0
196,Wow what a kiss,2018-12-02T13:18:48.000Z,0
197,Awesome quite fabulous it’s great quite fabulous too good lvvvvllyyyy,2018-12-02T13:18:04.000Z,0
198,But where is Radhika 😂,2018-12-02T12:49:43.000Z,0
199,this actress is look like Jacqueline Fernandez,2018-12-02T12:42:09.000Z,1
200,SUBSCRIBE TO PEWDIPIE,2018-12-02T08:51:45.000Z,0
201,Bring Daredevil season 4...Worthwatching,2018-12-02T08:51:33.000Z,0
202,Going to watch this only because of Amyra Dastur,2018-12-02T08:29:10.000Z,0
203,thank god ki NETFLIX OR PRIME VIDEO  aa gaye humari life me..nahi tau inn  star zee sony colors walo ne tau dimag ki gaand maarke rakh di thi.....,2018-12-02T07:54:29.000Z,0
204,Hero kithou ਲੱਭਿਆ chunki. ਪਾਂਡੇ wadhiya c ehde naalo,2018-12-02T07:17:18.000Z,0
205,Rajma chawal netflix be like change it to radhika chawal,2018-12-02T06:57:48.000Z,0
206,Worst ever,2018-12-02T06:03:39.000Z,0
207,why Netflix why !!!! why are you  making these rom-coms ??,2018-12-02T04:50:16.000Z,0
208,Gaane to daalo knhi pe eske,2018-12-02T04:37:50.000Z,0
209,"Starting out as a farcical comedy it grows into a rather superlative watch with deeper connotations. 

Catfishing, stalking, feigning to love at first sight,  innocent frauds, inevitable heartbreaks, soulful music, dramatic coincidences, crazy staging of events - it's remarkable how far parents will go to set their children up for success- too far?

A beautifully told perfect story of imperfect people- a rich-royal-mess of love at the cost of preceived ethics: 'Rajma Chawal' on Netflix is a must watch!",2018-12-02T02:09:11.000Z,0
210,Keep following western country.,2018-12-02T01:18:29.000Z,0
211,Ye kya tha..?,2018-12-02T01:13:58.000Z,0
212,They should make shows on d company like they made narcos,2018-12-02T00:21:20.000Z,0
213,Nt at all impressive.,2018-12-01T23:48:11.000Z,0
214,kuch bhi?,2018-12-01T23:36:35.000Z,0
215,"Not Impressive,lead male actor actioning too bad",2018-12-01T22:37:04.000Z,0
216,i first thought he is jeetu from tvf,2018-12-01T19:33:24.000Z,1
217,This movie is horrible!,2018-12-01T19:30:58.000Z,0
218,Waiting for Sacred Games 2 and Ghoul 2...,2018-12-01T19:02:32.000Z,0
219,When is butter chicken coming out??,2018-12-01T18:22:35.000Z,0
220,Native Tamil series pls?,2018-12-01T16:25:52.000Z,0
221,"If anyone has seen this please let me know about the sex scenes and cuss words before hand... Just because, Iam 17 and my mother really wishes to watch it... I dont wanna make it awkward and make my life more miserable 😂😭 please let mw know....",2018-12-01T15:13:55.000Z,0
222,Chutia bollywood. Aisi raddi movies hi banayenge.,2018-12-01T15:01:06.000Z,0
223,Nice movie,2018-12-01T14:05:37.000Z,0
224,Agla part idli sambhar 😊😋😃,2018-12-01T13:57:09.000Z,1
225,Dekhte hi tatti aa gayi,2018-12-01T13:54:53.000Z,0
226,Tatti,2018-12-01T13:41:24.000Z,0
227,"Demand kya h aur tu la kya rha h...we want action/sc-fi/mystery/thriller/horror , not drama. Kamse kam tum to India ka hollywood safar start karo..",2018-12-01T12:42:52.000Z,0
228,Amyra looks so so damn 🔥,2018-11-30T20:35:29.000Z,0
229,Where is Radhika apte,2018-11-30T15:34:21.000Z,0
230,There must be an interesting reason behind why is it called 'Rajma Chawal'😂,2018-11-30T12:34:32.000Z,0
231,Kiss krna zaroori tha,2018-11-30T10:10:55.000Z,0
232,Im waiting,2018-11-29T13:23:00.000Z,0
233,achha khasa netflix ko bhi barbaad kar diya saalo nae...behan kae yaha bhi love story start kar diya,2018-11-29T03:58:58.000Z,0
234,Bekar series,2018-11-27T11:28:29.000Z,0
235,Hey why you don't mention credits not in video not in description means do you think producing movie means earning credits of people worked on??? It's bullshit. Change as fast as you can,2018-11-26T01:22:26.000Z,0
236,netflix account is available in 300 for 4 screen ...message me on whatsapp 9119888980,2018-11-24T12:23:43.000Z,0
237,Ldki ldki ldki ...bencho sbko choot chahiy,2018-11-23T21:27:24.000Z,0
238,Hit like for Mohit Chauhan sir's song  💜,2018-11-23T18:37:07.000Z,5
239,bc Netflix ko bhi nhi chhoda .....felaa diya yha bhi guuu,2018-11-21T16:07:53.000Z,0
240,Poor Dialogue delivery!!,2018-11-21T15:19:32.000Z,0
241,Pehli line se he launda chutiya...ded is so irritating line mein he hag diya. Rishi kapoor aur manu bhai Kamaal. Bahut he fuddu @netflix,2018-11-19T13:05:06.000Z,0
242,I like raajma chaawal,2018-11-19T08:30:18.000Z,1
243,Good one,2018-11-16T12:09:43.000Z,0
244,Blue film,2018-11-16T11:23:12.000Z,1
245,Beautiful 💐,2018-11-16T08:08:35.000Z,0
246,Nice ji,2018-11-16T07:15:06.000Z,0
247,ye kya tatti hai,2018-11-16T05:18:05.000Z,0
248,Netflix decrease itz  by producing such waste type of show,2018-11-16T01:47:39.000Z,0
249,rishi knows wassup. this is lit af,2018-11-15T23:33:49.000Z,0
250,Flop,2018-11-15T22:59:13.000Z,0
251,That lad looks delicious. I could eat him all night.,2018-11-15T21:25:09.000Z,0
252,Amyra there were no need of kiss😡😡😡😡😡😡😡😡,2018-11-15T20:32:12.000Z,0
253,what hell was this,2018-11-15T19:48:16.000Z,0
254,why all best shows are available only on Netflix 😭😭😭😭,2018-11-15T19:36:10.000Z,0
255,"Next series ""dahi bhalle""",2018-11-15T18:53:50.000Z,0
256,missing radhika apte😂😂😂,2018-11-15T17:51:31.000Z,0
257,Netflix walo mere side p internet speed ni hi kuch karo ki Netflix m v chala Saku 🙂,2018-11-15T16:39:49.000Z,0
258,netflix don't ruin urself with useless luv stories,2018-11-15T16:28:28.000Z,0
259,Abe gandu ab Netflix ko bhi Bollywood bana do. Starting acche series se ki ab kyu maa chod rahe ho Netflix ki. 😠😡,2018-11-15T15:39:36.000Z,0
260,Torrent kb milega,2018-11-15T14:43:55.000Z,0
261,It's like Amyra's look is coppied from look of Regina Cassandra in tollywood movie Awe!,2018-11-15T13:46:14.000Z,0
262,Yeh series he yah movie?,2018-11-15T13:08:09.000Z,0
263,How come Indians are so dumb in making shit movies? Just like they are shit with their own food habits. Unhealthy people living in shit Indian environment.,2018-11-15T13:00:12.000Z,0
264,Where’s the topic of rajma Chawal?,2018-11-15T12:57:27.000Z,0
265,*Bhai Rishi Kapoor ke saath to Butter Chicken aur Biryaani ki title honi thi*,2018-11-15T12:54:44.000Z,0
266,Where is RADHIKA APTE ?,2018-11-15T12:26:57.000Z,0
267,Ek aur love story !!,2018-11-15T10:54:59.000Z,0
268,What about chole bature and vada paw??,2018-11-15T10:52:35.000Z,0
269,Woahoooo...Anirudh super super super super happy to see you..was waiting from August to see the trailer and you have done a fantastic job..bahot acha perform ker raha hai.....Badhai ho Auncle Aunty..Anirudh Priya...,2018-11-15T10:47:59.000Z,0
270,"Hey Netflix India , we'll be over there in case you come up with something worth our time. Happy to wait, but refuse to watch this garbage.",2018-11-15T10:15:37.000Z,0
271,Tatti chawal,2018-11-15T09:19:57.000Z,0
272,I hope ismein overacting na ki ho dono leads ne. Kyunki ladke ka ma-baap aur baap ke dost/bhai teeno hi EPIC actors hain. 😬👍🏼,2018-11-15T08:59:18.000Z,0
273,Nice Subject :),2018-11-15T08:43:24.000Z,0
274,Netflix shows are like debates adult content and at lass kiss and over scenes,2018-11-15T08:30:19.000Z,0
275,Netflix shows are like debates adult content and at lass kiss and over scenes,2018-11-15T08:30:07.000Z,0
276,Something new in Ghisi piti Romance genre ❤️. Netflix never let us down,2018-11-15T06:32:02.000Z,0
277,No.,2018-11-15T06:13:26.000Z,0
278,TVF ke jeetu jaisa lag rha h banda yeh,2018-11-15T05:57:05.000Z,0
279,Im waiting for chole bhature,2018-11-15T05:34:42.000Z,0
280,Jab biryani ban jae na leg piece k sath tab batayo.,2018-11-15T05:14:40.000Z,0
281,rajma chawal? seriously..,2018-11-15T05:12:12.000Z,0
282,Where is rajma and where is chawal,2018-11-15T04:38:21.000Z,0
283,"जब भी लव स्टोरीज की बात आएगी तब यशराज स्टूडियो तुम सबका बाप रहेगा , क्या रगड़घिस बना दिए हो ।",2018-11-15T04:34:21.000Z,0
284,"Lol, Now even Netflix is piling up shitty love stories!",2018-11-15T04:16:49.000Z,0
285,sacred games 2 jaldi lawo behen k lode,2018-11-15T03:16:39.000Z,0
286,yeh kya chudap bana rahe ho yar,2018-11-15T03:16:24.000Z,0
287,"Ka bana diye be, chutiya samajha hai kya India ko, sacred games jaisa banao , ye sab Karan johar ke liye chod do. Love story roj tv. pe chalti hai.",2018-11-15T02:20:53.000Z,3
288,This is so fresh. Looking forward to it!,2018-11-15T01:52:53.000Z,0
289,Mess,2018-11-15T01:40:34.000Z,0
290,What a title.,2018-11-15T01:31:36.000Z,0
291,Lol who dislikes their dad for not being a millennial?,2018-11-15T01:24:47.000Z,0
292,What the daal series going on here,2018-11-15T00:40:38.000Z,0
293,T gay,2018-11-15T00:35:39.000Z,0
294,"Pyaar, Pyaar, Pyaar—everywhere. Now they start this shit concept in Netflix also.",2018-11-15T00:30:46.000Z,0
295,"*goddamn it Netflix!!!!* I don't pay 650 per month to watch this crap. Produce better shit, like Sacred Games.",2018-11-15T00:05:54.000Z,0
296,Kabhi Kabhi Lagta Hai Apun Ko Rajma Chawal Pasand Hai 🙃,2018-11-14T21:42:03.000Z,0
297,"Boliwood Marsala, again even in Netflix.",2018-11-14T21:28:15.000Z,0
298,No please don't start this Bollywood love crap on Netflix ffs!!,2018-11-14T20:11:20.000Z,0
299,Why they named it Rajma Chawal???,2018-11-14T20:02:05.000Z,0
300,"NETFLIX PLEASE MAKE A SERIES ""MAHABHARATA"" with Aamir Khan !! It's Aamir dream project !! It will be a massive hit in India , do it like ""GOT"" but I guess it will take  more than 12seasons 😂 .. ""Geeta"" will alone take a season 😂",2018-11-14T20:00:33.000Z,0
301,Hnnn bhai aab Netflix ko bhi banado rajma chawal 😠😡had ho gyi..,2018-11-14T19:37:57.000Z,0
302,Waiting fr #Biryaani😂,2018-11-14T19:37:03.000Z,0
303,https://youtu.be/2O5ZyTqFbe8 dusre country ky banati he dekho,2018-11-14T19:28:41.000Z,0
304,@atul,2018-11-14T19:27:26.000Z,0
305,Is she Amyra?,2018-11-14T19:26:24.000Z,0
306,Waaaa 😂😂😆😆 bc,2018-11-14T19:23:14.000Z,0
307,Nice,2018-11-14T18:38:22.000Z,0
308,Next part-raat bhar gasss,2018-11-14T18:34:24.000Z,0
309,Wahi sab ghatiya stories dobara se !!!,2018-11-14T18:25:48.000Z,0
310,wow Amyra in a Different Look.  love you Amyra from Bangladesh.  support me Indians Dosto,2018-11-14T18:24:27.000Z,0
311,Waiting for Chole kulche,2018-11-14T18:19:16.000Z,0
312,"Lagta hai Netflix India aake bollywood minded ho gaya hai..
Matlab kuch bhi bana do",2018-11-14T18:17:58.000Z,0
313,Kuch bhi! BC!!,2018-11-14T17:54:59.000Z,0
314,Ab toh Pau bhaji bhi chaiyeh... Kab nikal rahi hai movie?,2018-11-14T17:52:53.000Z,0
315,Acting level autism.,2018-11-14T17:41:37.000Z,1
316,"Please netflix india , pehle hi bhot love stories h humare pass ...plz tum bhi mat kuddo is kuye ...main 😑

India ka youth ni psnd krta ye sb chichori cheese ....hume kuch different chahaiye ab like sacred games

We need content in 

Fantasy (naagin ni please 🤣)

Mystery

And

Sci-fy",2018-11-14T17:38:18.000Z,0
317,Rajma Chawal pe  movie  banao,2018-11-14T17:35:48.000Z,0
318,Bc is hero ki jgaj muje cast krlete isse acchi acting karta hu..😉😅,2018-11-14T17:35:44.000Z,0
319,Where is rajma chawal ?,2018-11-14T17:31:22.000Z,1
320,"ye kya lavda lahsun nikal rahe ho
sacred games 2 ka kuch dekho",2018-11-14T17:26:50.000Z,0
321,Rishi Kapoor always looks amazing while doing middle-class .,2018-11-14T17:25:34.000Z,0
322,Kripanshu 😍😍😘,2018-11-14T17:25:22.000Z,0
323,baab to baab hota hai,2018-11-14T17:24:14.000Z,0
324,Amyra❤,2018-11-14T17:13:45.000Z,0
325,Amaya dastur only ❤,2018-11-14T17:09:43.000Z,0
326,Tatti chawal,2018-11-14T17:00:11.000Z,0
327,Sab mr jayenge... sirf Netflix bachega 😅,2018-11-14T16:48:54.000Z,0
328,I was expecting biryani,2018-11-14T16:45:08.000Z,0
329,Netflix will regret for this. Same story from ages. Crap,2018-11-14T16:27:00.000Z,0
330,"Americans   narcos ,Netflixindia  taati bana ra yha",2018-11-14T16:03:43.000Z,0
331,Ye ladki acting kar rahi hai ya ehsaan....,2018-11-14T16:01:08.000Z,20
332,"Phir Aayega ""Rajma Chawal Kha Kar Badbudaar Paada""🤣",2018-11-14T15:14:36.000Z,0
333,Yaar rajma chawal kyu hai naam,2018-11-14T15:04:14.000Z,0
334,soch raha tha netflix ka subscription lunga...thanks to this trailer...kharcha bach gaye....😈😈😈,2018-11-14T14:25:36.000Z,0
335,Shitty Bollywood movies concept is now on Netflix enjoy,2018-11-14T14:21:56.000Z,0
336,"Just like Hollywood's movies and television are equally famous and emphasised, just like that hindi film industry is recognizing and adopting Indian series.
WE ARE WITNESSING REVOLUTION GUYS!
Atleast our next Gen don't have to indure saas bahu shit.",2018-11-14T14:16:01.000Z,0
337,Next will be Daal chawal.,2018-11-14T13:56:24.000Z,0
338,"for a movement I thought Amyra is    playing a Lesbian!!!!!!
I know its jst her hair style makes me think in tht way",2018-11-14T13:34:03.000Z,0
339,Again a foolish love story!! Don’t ruin Netflix please!,2018-11-14T12:56:35.000Z,0
340,Life is a fucking rajma chawal tbh 🙄,2018-11-14T12:41:40.000Z,0
341,cancer,2018-11-14T12:36:06.000Z,0
342,Looking forward,2018-11-14T12:21:13.000Z,0
343,amazing,2018-11-14T11:24:19.000Z,0
344,Rajma chawal toh dekhinahi...,2018-11-14T11:02:58.000Z,0
345,BC sambar rice lemon rice curd rice sab sab bna do,2018-11-14T10:56:09.000Z,0
346,Loved it,2018-11-14T10:49:21.000Z,0
347,AB ye kiska Beta h..,2018-11-14T10:46:03.000Z,0
348,Chutiya,2018-11-14T10:38:17.000Z,0
349,tatti trailer.,2018-11-14T10:35:45.000Z,2
350,What kinda weird gross shit is this,2018-11-14T10:34:57.000Z,0
351,Koi gapa gap wali web series Lao....,2018-11-14T09:36:08.000Z,0
352,Netflix is doomed!,2018-11-14T09:33:21.000Z,0
353,dafuq indians are tired of this kinda shits give us science fiction horror gangwars,2018-11-14T09:25:22.000Z,0
354,New Name Suggestion:   Chole Kulche,2018-11-14T09:21:24.000Z,0
355,bring something political or sci-fi in india now!! its a request netflix!,2018-11-14T09:20:00.000Z,0
356,Aise ko kiss krta h yaar.. kha hi jaegi,2018-11-14T08:57:41.000Z,0
357,BAAP Ne Hi CATFISH Kardiya🤣🤷,2018-11-14T08:43:50.000Z,0
358,Aur kuch mila nahi behenchod acquire karne ke liye Netflix ko?,2018-11-14T08:30:21.000Z,0
359,Wierd flex but ok.,2018-11-14T08:30:04.000Z,0
360,"Actress aak dum amia miley jaisi lag rhi hai,,smart one samjh jayege😂😅",2018-11-14T08:26:23.000Z,0
361,Rishi Kapoor Needs To Rock,2018-11-14T08:25:51.000Z,0
362,I don't know why so much of hatred to love stories and drama....I love this and I know there are people like me,2018-11-14T08:07:55.000Z,0
363,why isnt this trending,2018-11-14T07:59:51.000Z,0
364,Rajma  chawal nhi rayta rakhna tha name,2018-11-14T07:57:32.000Z,0
365,Whats wrong with people's hairstyle nowdays!!!,2018-11-14T07:56:48.000Z,0
366,"Trailer looks good but what's wrong with the Title 'Rajma Chawal' 

 seriously!?!",2018-11-14T07:54:59.000Z,0
367,https://youtu.be/W4bm7eUajCA,2018-11-14T07:45:18.000Z,0
368,Matlab Baap bete ka kaat raha hai,2018-11-14T06:17:09.000Z,0
