,comments,pub_dates,like_Counts
68,Hoping it should a kickass movie.,2017-09-24T16:58:14.000Z,0
69,cant wait for the song,2017-09-24T15:00:12.000Z,0
70,Manoj bhaajpe is an amazing actor in Indian cinema.. Hit like if u agree.,2017-09-24T11:46:32.000Z,7
71,ye title song kaha Milega yar,2017-09-24T11:14:46.000Z,0
72,powerful star cast..,2017-09-24T06:52:45.000Z,0
73,Wow hope bollywood chng like this 😂,2017-09-24T03:45:17.000Z,0
74,Masterpiece,2017-09-23T21:48:41.000Z,0
75,Give me feeling of udaan,2017-09-23T21:03:47.000Z,0
76,Just brilliant,2017-09-23T21:02:52.000Z,0
77,4 days and not even a million views till now,2017-09-23T20:37:09.000Z,0
78,ab  khul ja re khul ja re khul bhi jana khidki :) Amazing composition,2017-09-23T19:36:31.000Z,0
79,Bollywood is still alive just cuz of this kind movies and actors,2017-09-23T18:46:54.000Z,5
80,"Seems like some of Indians are putting decent efforts to elevate indian cinema from "" a vicious circle of  bakwas Bollywood "" to a quality cinema !!  ,",2017-09-23T17:42:22.000Z,3
81,https://youtu.be/_rtVcK3k6R8    krrish 4 trailer,2017-09-23T16:16:10.000Z,0
82,Only 430k views???,2017-09-23T15:25:47.000Z,0
83,I think it will be great flop,2017-09-23T10:33:58.000Z,0
84,nice song 👍,2017-09-23T09:42:40.000Z,1
85,waiting,2017-09-23T08:57:00.000Z,1
86,Upcoming best movie,2017-09-23T08:50:05.000Z,1
87,"Same kid who was in MOM. Boy, he is going to go far in Bollywood!",2017-09-23T08:45:07.000Z,11
88,Bruce wayne,2017-09-23T08:43:02.000Z,0
89,A masterpiece no one will watch,2017-09-23T06:28:53.000Z,5
90,Waiting for the movie and song to be released,2017-09-23T06:09:36.000Z,0
91,"Plz do watch this also......https://youtu.be/VIH_ep1B6uI
Thanks....",2017-09-23T05:30:44.000Z,0
92,Awesome story ..cant believe it's Indian film ...5/5 stars,2017-09-22T23:07:48.000Z,0
93,"Movies like this and Masaan, the last refuge of quality film-making from the rest of Bollywood.",2017-09-22T20:28:39.000Z,7
94,Great movie will rls on my birthday..!!😅,2017-09-22T20:15:16.000Z,0
95,Kuch udaan jaisi feeling ayi,2017-09-22T19:13:11.000Z,0
96,wow great,2017-09-22T17:40:25.000Z,0
97,marvelous,2017-09-22T17:40:02.000Z,0
98,This is what current generation want to see .,2017-09-22T17:20:36.000Z,0
99,"WOW...Powerful..
👍👍Hindi Cinema..",2017-09-22T17:15:52.000Z,0
100,Speechless,2017-09-22T13:45:43.000Z,0
101,"The khidki song is awesome. Thanks Drishyam films for producing such wonders...Newton, rukh...amazingly beautiful.",2017-09-22T12:52:08.000Z,0
102,Movies to ab ban rahi hain Bollywood me..bas kuch aur samay lagega aur ham Hollywood ko dikhayenge ki ham kya kar sakte hain..😉,2017-09-22T11:56:11.000Z,3
103,Death of Doraemon (Last Episode) - https://www.youtube.com/watch?v=msITf8li0QM  😢😢😢😢😢,2017-09-22T09:13:56.000Z,0
104,https://www.facebook.com/Gaming-Centre-1956419871238363/,2017-09-22T07:28:23.000Z,0
105,Is movie ka postar copy kya h mere photo se mere pas is ka proof  Bhi ha me kas karuga is pe,2017-09-22T06:43:39.000Z,0
106,this will be a good movie,2017-09-22T01:26:17.000Z,0
107,Drishyam Films..once again!,2017-09-21T20:38:19.000Z,1
108,"Manoj bajpyee is fab, and eros now is producing good movies now.",2017-09-21T18:47:50.000Z,0
109,Feeling happy to see smita tambe in this movie . Trailer look  such a pivtol role will be played by her.,2017-09-21T17:22:15.000Z,0
110,A marathi actrees smita tambe will be seen this movie. Such a dedicated actress i have ever seen in the  marathi industry  who was seen in singham 2 as well as a recent movie with sonakshi sinha.,2017-09-21T17:21:36.000Z,0
111,Jhakash,2017-09-21T17:14:26.000Z,0
112,Dialogues by vasan bala. From anurag kashyap camp. Director of peddlars (Cannes 2017). I'm waiting. In log na hoye to Bollywood ka existence hi shayad nahi hota world audience ke paas,2017-09-21T16:31:02.000Z,0
113,Best of luck for your movies manoj  ji,2017-09-21T13:48:01.000Z,0
114,one of the most underrated actor of Bollywood 👌👍😒😒✌,2017-09-21T13:46:13.000Z,3
115,"Christopher Nolan's movie 
In bollywood",2017-09-21T13:24:37.000Z,0
116,"manoj bajpayee...this man is pure talent..too good for bollywood I guess...actually we the audience don't deserve him...how can we expect some good movies coming outta bollywood  when people go crazy for movies like ek tha tiger, judwa2, dilwaale, happy new year and shit.",2017-09-21T10:32:14.000Z,2
117,Reminds of Udaan,2017-09-21T10:03:31.000Z,0
118,Shah-rukh,2017-09-21T09:11:57.000Z,0
119,Hit like u think Manoj Vajpayee is be best actor of Bollywood,2017-09-21T08:55:34.000Z,0
120,ek aur movie jab log praise krege lekin.... dekhne judwa 2 jayege ....lol,2017-09-21T08:20:32.000Z,20
121,Bollywood needs more numbers of this kind of movies...!!!!,2017-09-21T07:40:18.000Z,0
122,Nice song,2017-09-21T07:16:01.000Z,0
123,Hit,2017-09-21T07:15:39.000Z,0
124,"Please promote this movie well so that it doesn't get lost in the middle of the popular ones, giving the public a chance to comment months later while watching the movie online ki ""yeh movies hit kyun nahi hoti"" . Bring their asses to theaters and make it a hit!!",2017-09-21T06:14:14.000Z,0
125,96 people who have disliked it must be Salman and Varun's fan jinhe acting ka A bhi nhi aata hai !!,2017-09-21T06:11:14.000Z,33
126,Manoj Sir is best,2017-09-21T05:18:33.000Z,0
127,Super Flop! Total Bakwas!,2017-09-21T04:34:31.000Z,1
128,manoj sir gr88,2017-09-21T03:45:58.000Z,0
129,BC Pink jaisi chay panay ki movies pay aik chay actress Sonam ko National Award milskta hy tou Manoj Vajpayee ko q nahi?,2017-09-21T03:33:54.000Z,0
130,super hit,2017-09-21T03:15:33.000Z,0
131,It’s been 16 hours and there is hardly much views. People nowadays only like movies like    Dabang and Raess 😡 love you Manoj sir.,2017-09-21T01:38:34.000Z,20
132,This film will be a flop i have full confidence in Indian audience.,2017-09-21T00:30:43.000Z,40
133,Manoj sir u are legend,2017-09-21T00:19:16.000Z,0
134,These movies are saving bollywood,2017-09-20T22:04:42.000Z,3
135,Best movie,2017-09-20T20:15:07.000Z,0
136,Intriguing trailer and looks like a nice plot ! Manoj bajpayi and that kid's acting is spot on !,2017-09-20T19:51:24.000Z,0
137,"superb trailer...really like these types of movie like masaan ,ankhon dekhi etc.. !!",2017-09-20T19:48:21.000Z,0
138,This movie should've made crores instead of that Judwaa 2 crap !!,2017-09-20T19:42:24.000Z,18
139,SRFTI ZINDABAAD !!!,2017-09-20T19:38:31.000Z,0
140,"Love u Manoj Bajai bhai 
u r most talented n loving actor",2017-09-20T19:06:03.000Z,0
141,MANOJ BAJPAI.,2017-09-20T19:03:36.000Z,0
142,Aisi movies ne hi bollywood ki izzat bacha rakhi h jise srk jaise log dubana chahte hain,2017-09-20T18:51:08.000Z,18
143,will surely see this☺,2017-09-20T18:46:15.000Z,0
144,Manoj sir i like your acting 😊☺😊☺☺😊,2017-09-20T18:45:14.000Z,3
145,"I don't understand how this man (Manoj Bajpayee) dint win the national award for Aligarh. Or for all of his film.

He is legit the legend from bollywood.",2017-09-20T18:40:38.000Z,281
146,Another Masterpiece yet to come to be a flop.,2017-09-20T18:39:56.000Z,12
147,I m in... I m goin to watch this movie,2017-09-20T18:31:56.000Z,0
148,Ye bht shi actor h,2017-09-20T18:18:14.000Z,0
149,nice trailer....,2017-09-20T18:14:53.000Z,0
150,Excellent filmmaking... #Hatsoff #Masaan #Newton #Dhanak #Rukh  India's critically most acclaimed actor ..d 1 & only #ManojBajpayee....#4NationalAwards,2017-09-20T18:12:46.000Z,0
151,Awesome,2017-09-20T18:10:18.000Z,0
152,"Manoj is the best, hit like if u think he is best",2017-09-20T18:07:56.000Z,0
153,This looks amazing ..,2017-09-20T18:03:18.000Z,0
154,Hit like if you think Manoj Vajpayee is one of the best actor we have.,2017-09-20T17:49:26.000Z,211
155,"This type of movie is millions time better than Bollywood porno (aksar 2 , Julie 2 )....",2017-09-20T17:28:26.000Z,57
156,Manoj Sir you are a great actor your role in wasseypur was an epic role best of luck for rukh,2017-09-20T17:27:24.000Z,0
157,need good friends,2017-09-20T17:13:55.000Z,0
158,Manoj Bajpayee👌👌👌✌✌✌✌✌✌,2017-09-20T17:02:52.000Z,3
159,Drishyam Films is churning out some really promising movies one after the other. Love their work.,2017-09-20T16:56:20.000Z,42
160,Wohoo! Amit Trivedi's music 🔥 💙,2017-09-20T16:49:36.000Z,13
161,Dilwale or dabang dekhne wale hall me nahee honge isiliye jaonga. Deakhne.,2017-09-20T16:38:00.000Z,118
162,who likes the trailer..whatsapp me 7993615601,2017-09-20T16:31:41.000Z,0
163,"Newton , rukh .... ye hoti hai movie
Pta nhi romance ke naam par kab tak chutiya banayega bollywood....",2017-09-20T16:25:43.000Z,204
164,Very good...👌👌👍👍👍,2017-09-20T16:25:30.000Z,0
165,Manoj  Bajpayee such an amazing actor  this film is going to be hit,2017-09-20T16:21:43.000Z,0
166,HIT,2017-09-20T15:59:55.000Z,41
167,You just watch SLINGO BLINGO channel awesome videos...just see,2017-09-20T15:09:30.000Z,0
168,I did not understand the story,2017-09-20T15:05:01.000Z,0
169,Finally !!,2017-09-20T14:10:21.000Z,0
170,"Wow, i love every bit of this trailer . MB and others are interesting, i will try to watch it first day.",2017-09-20T13:55:21.000Z,0
171,Looking superb suspense thriller movie!!,2017-09-20T13:50:41.000Z,0
172,I watch ths movie for manoj sir....,2017-09-20T13:49:55.000Z,0
173,*i will definitely gonna watch this movie Love to see manoj sir acting* n this new boy is also talented,2017-09-20T13:35:53.000Z,4
174,One comment for AMIT TRIVEDI :),2017-09-20T13:29:51.000Z,129
175,they forgot to write Shah 😂,2017-09-20T13:12:00.000Z,0
176,Trailer is awesome,2017-09-20T12:38:06.000Z,5
177,"Hey friends, https://youtu.be/HEShavYuqaw
Subscribe my channel",2017-09-20T12:23:24.000Z,0
178,Another National Award winning Film 👌👌,2017-09-20T11:19:44.000Z,41
179,This type of movies are the only reason why I watch bollywood,2017-09-20T11:16:48.000Z,176
180,That kid's acting is on point. Best luck for movie.,2017-09-20T10:45:55.000Z,78
181,Seen this guy somewhere🤔,2017-09-20T10:29:22.000Z,7
182,flop movie of the year,2017-09-20T10:00:08.000Z,0
183,nice..I would want to watch it!,2017-09-20T09:57:12.000Z,0
184,This will be superb ..,2017-09-20T09:46:56.000Z,0
185,Jgghh high,2017-09-20T09:44:20.000Z,0
186,Good one,2017-09-20T09:40:00.000Z,0
187,I am a young youtuber who needs support to reach the destination for 200 subscribers please help me to reach the destination.,2017-09-20T09:31:22.000Z,2
188,Awesome...,2017-09-20T09:30:51.000Z,0
189,First comment :-) Nice Trailer,2017-09-20T09:30:29.000Z,6
190,Wow nice trailer,2017-09-20T09:29:58.000Z,0
