,comments,pub_dates,like_Counts
0,Download and watch this movie in HD @ https://ustorrents.com,2020-03-25T15:49:46.000Z,0
1,Mai sirf cash leta hoon,2020-03-06T14:50:48.000Z,0
2,"🔥🔥🔥🔥 
 ❤️❤️❤️❤️❤️❤️ T-Series ❤️❤️❤️❤️❤️❤️ 
 1:21 🔥💞 
   👇 👇 👇 👇💙",2020-03-01T21:39:57.000Z,0
3,Nice,2020-02-22T16:55:51.000Z,1
4,"Brilliant topic
 
But an average film
 Does anyone agree 
Like👍👍👍",2020-02-17T12:43:03.000Z,0
5,jk,2020-02-03T12:35:38.000Z,0
6,jk,2020-02-03T12:35:33.000Z,0
7,nay saal aaya hai to YouTube pe dhal do movie yaar I'm emraan ka fan ho,2020-02-01T11:02:55.000Z,0
8,Sorry god for watching this. ^_^  ⭐,2019-12-09T18:46:21.000Z,0
9,Plesse klick the button for god <3,2019-12-07T19:45:52.000Z,0
10,"Boolywood is always anti-hindu.
In starting they shown that Tulsi ji hai ghar. But ye dikhate hai ki Ghar ka Malik Tuesday ko nonveg khata hai. Ye repeat krte hai ak party me jab ldka bolta hai paper le. 
Inko itni himmat kha se aati hai. Kyn ki Hindu ko Fark hi nhi padta, ak jagah maro dusri jagah chle jayene and repeat.

Aur har movie me ak Muslim character hoga jisse honest koi nhi hai. Isme police Wala kuraishi hai.

Jabki muslam se danger koi majhab nhi hai. Jidhar ye bas gye crime increase ho jata hai. Police bhi Jane se darti hai

Boolywood ke khilaf koi muhim chalao.
Amitabh bachhan jab Hindu ka role krta hai to nastik ban jata hai lekin 786 ka billa hi is nastik ki jaan bchata. 
Anthony and sikandar jab bnta hai to pura viswas krne ka roll dete hai writer. 
Hinduo bewkofo nhi smbhle to mil jaoge jse tum mite afganistan, Pakistan, Bangladesh, Kashmir, Kerala, West Bengal, Assam se 

Tumhari 3rd or 4th generation ya to hogi nhi ya Muslim ya Christian hogi ,😁😁mauj kro",2019-12-03T17:12:59.000Z,0
11,"https://youtu.be/0HDGz-fVoEM
Why cheat india full movie",2019-12-03T11:31:22.000Z,2
12,1 likee= god will forgive us 💓💞💕❣️............,2019-12-03T07:32:04.000Z,0
13,Anyone come after the body trailer,2019-12-01T06:04:27.000Z,4
14,Blockbuster movie yrwwwwww ❤️❤️❤️❤️❤️🇵🇰🇵🇰🇵🇰🇵🇰,2019-11-29T09:12:09.000Z,0
15,1m likes= Billion sorrys to god  ☀,2019-11-22T13:18:26.000Z,0
16,im so sorry God for waching this im sooooooo sorry,2019-11-13T20:48:06.000Z,0
17,👍,2019-11-10T13:33:36.000Z,0
18,Imran bhai apki acting bade bade actors ko takkar deti  hai  chahe jo bhi role ho kya feeling late ho usme,2019-10-22T03:33:29.000Z,2
19,"Are government Abhi bhi chup hai.
Abhi tak toh film par 2 ya 3 cases dal Dena chahie tha Jo ki har film main karte hai.kya boss apkobhi sahi Laga kya  
Hai.🙂
Paisa hai toh ap Gyan Wale
Nahi hai toh bhosd*wale.",2019-10-20T19:43:14.000Z,1
20,"I read several comments here on YouTube, when they recommended a hacker, about him hacking into their partner's phone. I message him on Instagram @redhackpro when I suspected my husband cheating and you wouldn't believe this hacker helped me hack into his phone without any glitch. He did it remotely and swift and his service cost me a few bucks, the hacker's whatsapp +1(937)815-1491 is for anyone that may require his help",2019-10-14T08:30:44.000Z,0
21,Waiting for this movie. He is coming with very good movie after very long time.,2019-10-07T05:28:20.000Z,1
22,Sirrra sir ji,2019-09-21T01:22:48.000Z,0
23,inspired by modi ji,2019-09-11T15:48:43.000Z,0
24,Where can I see this film,2019-09-04T13:02:48.000Z,1
25,Who Is Watching It In Sept 2019,2019-09-03T12:16:38.000Z,0
26,joss,2019-08-30T11:14:30.000Z,0
27,Movie kab released hogi,2019-08-30T05:03:41.000Z,0
28,Mujhe villan banane ki ichha hai,2019-08-30T05:02:55.000Z,1
29,Wht cheat india ka full movie download nhi ho rha plz koi link share kro n,2019-08-21T04:22:50.000Z,0
30,"https://www.mtashow.com/movies/why-cheat-india/
you can watch the movie here",2019-08-14T18:25:48.000Z,0
31,Anyone else thinks Sattu looks like 80's actor Amol Palekar !!!!,2019-08-12T17:32:33.000Z,0
32,Haha he gets admitted by smoking weed ... Thats so bullshit 😂😂,2019-08-06T08:04:46.000Z,0
33,This movie is half half of two movie. First part (college entrance) needs to enhanced more. More elaboration and more emotions may be in proxy entrance examination cheating.,2019-08-01T00:28:57.000Z,0
34,"Ek question hai bc 
Ye satyendra dubey toh corruption ke maare mara tha as civil engineer as far as I know 
Is he the same dubey he was from patna brilliant guy from patna who cracked iit jee 
Kisi bridge construction me gaple ko bataya toh maar diya use",2019-07-20T18:46:58.000Z,1
35,Education system crack,2019-07-20T18:44:05.000Z,4
36,Coaching crack solved analysis soon,2019-07-20T18:43:50.000Z,3
37,Solid movie boss,2019-07-20T18:43:22.000Z,1
38,Ek no bhai....,2019-07-18T06:40:22.000Z,0
39,I am related to the story,2019-07-15T11:48:11.000Z,1
40,Full movie load karo n dost,2019-07-15T11:47:30.000Z,2
41,Bhai 500 ke purane note band ho gye,2019-07-12T04:13:14.000Z,0
42,"Superb movie tha yaar
...  Emran hashmi ka alag hi swag hai",2019-07-09T17:56:29.000Z,0
43,Emraan hashmi and hritik roshan are the 2 heroes jo jyada films nahi karte but jab karte hai tab sabko pasand aati hai,2019-07-09T07:51:41.000Z,0
44,It's sad that such films are not encouraged in India.,2019-07-09T07:49:03.000Z,47
45,"The most amazing feeling in the world is when you finally get your hands on a real hacker, i tried so many but none of them came through for me and i almost gave up 
the chase for a legit one but something pushed me to try one more and i can say that is the best decision i have made this year CYBERSPACEINTELLIGENCE@GMAIL.COM or 
HACKINTELLIGENCE on instagram gave me exactly what i was looking for that is why i am recommending him to YOU contact him on CYBERSPACEINTELLIGENCE@GMAIL.COM or 
HACKINTELLIGENCE on instagram for all your various hacking jobs",2019-07-05T00:10:03.000Z,0
46,Wow,2019-07-03T05:15:07.000Z,0
47,Just for imran hashmi. He's a great actor,2019-07-01T13:52:35.000Z,8
48,Abey ye to Amity Lucknow hai,2019-06-25T12:50:14.000Z,0
49,"bakwas movie,,,,,2019 me nokia 6600 kon use krta he bhaii....!!!",2019-06-24T07:44:59.000Z,0
50,"Ye movie dekhne ke baad laga ki, jab Tak chutiye,gawar politicians India mai Hain tab Tak India vikaas ke sirf sapne dekh sakta Hain baaki kuchh nahi!",2019-06-20T09:29:57.000Z,2
51,Its True base film of corruption.but emmran and co-star are adorable acting.,2019-06-06T08:13:11.000Z,2
52,ये साले सारे मुस्लिम कलाकार सिर्फ गलत ही सिखाते है समाज को । बच्चो को अच्छी सीख नही मिलती है ।,2019-06-05T09:27:16.000Z,0
53,is content pe ek web show bnano wha iss content ki izzat hogi kyuki log aisi filme to dekhte nhi kam se kam webshow to dekhege,2019-06-05T08:48:49.000Z,0
54,yar koi source bato isse dekhne ka,2019-06-04T10:21:35.000Z,0
55,Mast movie h. Bhai..,2019-06-04T05:41:45.000Z,0
