,comments,pub_dates,like_Counts
83,love you raghav bhai aap k jaisa world m koi ni hai,2018-11-15T08:53:34.000Z,0
84,Move ko youtube me kab chorenga,2018-11-14T16:27:44.000Z,0
85,nice,2018-11-14T09:24:44.000Z,0
86,mast flim hai,2018-11-11T01:28:39.000Z,0
87,Where is this Movie? It dint release yet?,2018-11-10T12:42:19.000Z,0
88,Where is Athiya??,2018-11-09T16:52:26.000Z,0
89,Nawabzade superhit film,2018-11-08T04:48:19.000Z,0
90,Dharmesh sir I like you,2018-11-03T17:05:47.000Z,0
91,Please one subscribe kar do Friends plzz kar do,2018-11-03T08:06:30.000Z,1
92,raghav pure hero se badhkar haii.... my fav dancer & Actor and comedian.. Aur dil ka Acha,2018-11-02T16:36:55.000Z,0
93,"Mane Nawabzaade movie dhakka ha
But, jis larki ko leke ya sob hoya ha usko ar uski family ko ak sabakat mil tha tho bahat acha hota...........
Otherwise thik ha😕😕😕😕😕😕😕😕😕😕",2018-11-01T08:55:32.000Z,0
94,Yaar koi ye wali flim upload karo na plz plz plz,2018-10-31T17:06:20.000Z,0
95,Yaar mujhe koi bataye k ye wali flim YouTube pe kab ayengi,2018-10-31T17:05:41.000Z,0
96,Wow!!!!!💗💗💗💗,2018-10-31T16:54:25.000Z,0
97,"I want to see this movie,please upload it",2018-10-26T12:30:32.000Z,0
98,"One of the most dumbest movie ever made watched 20 min of this really hated every part of it , they have just wasted their money public money and time",2018-10-20T22:09:10.000Z,0
99,Finally good to see shakti in movie,2018-10-19T14:20:46.000Z,0
100,3 mahina se sex nhi kia😝😝💏💏,2018-10-14T15:01:48.000Z,0
101,Like u nyc,2018-10-14T08:15:07.000Z,0
102,"Download Full Movie #NawabZade 2018
Click the link below!!
http://www.moviespet.com/nawabzaade-2018-download-full-hdrip-720p-hindi-movie-800mb/",2018-10-12T11:24:16.000Z,0
103,"Nawabzaade ، داستان درباره سه دوست صمیمی علاف هست که کوچه و خیابان ها را متر میکنند، روزی آن سه با

دختری برخورد میکنند که دل از هر سه دوست قصه ما میرباید و آنها را در کارزار به دست آوردن توجه آن دختر قرار میدهد و ...

توضیحات تکمیلی فیلم Nawabzaade :
Nawabzaade یک فیلم کمدی عاشقانه هندی محصول سال 2018 به کارگردانی جایش پاردهان می باشد.

از بازیگران فیلم می توان به دارمش یلانده، پوینت پاتاک و راگاو جویال می باشد. این فیلم در تاریخ 27 جولای 2017 در هند منتشر شد.


http://farshow.ir/nawabzaade-2018",2018-10-11T12:24:28.000Z,0
104,Mst h mja aayega movie mai,2018-10-07T09:14:20.000Z,0
105,Mast movie h,2018-10-04T04:22:17.000Z,0
106,Essi movie mai paise waste Karne se aacha h kisi garib ko de do.,2018-10-02T18:40:33.000Z,0
107,"Kis bewakuf ne story bnaya tha 😡😡
Saale sab chep log 😡",2018-09-30T14:02:35.000Z,0
108,I loved the movie.. Nice yaar,2018-09-30T11:17:39.000Z,0
109,I want to link this movie so please koi link send kr do,2018-09-30T07:02:15.000Z,0
110,Dashing  performance of the  actors  in the film nawabzade,2018-09-30T04:38:12.000Z,0
111,Full move download https://youtu.be/Amu0YCZMtjc,2018-09-27T16:39:34.000Z,0
112,https://youtu.be/Amu0YCZMtjc,2018-09-27T16:34:44.000Z,0
113,movie link anyone,2018-09-27T14:55:45.000Z,0
114,I like the song high rated gabru from nawabzaade,2018-09-26T16:54:53.000Z,8
115,"Reh sangeen duniya men qatilon ka pta nahi puchte,
Ashiqoun k lote dil hi bta dengy k bewafa kahan reh we hai ( Kathoor Singh )",2018-09-25T19:11:22.000Z,0
116,movie link pls,2018-09-25T16:48:39.000Z,0
117,"bkwas movie waste 1.48 minute.
or is movie ka imbd score 10/8 kese kia chutia film h. or chutia story",2018-09-25T12:55:56.000Z,0
118,https://www.youtube.com/channel/UCilDWJYu_OTb8XMaueVKXyA?disable_polymer=true. Kal uplod hoga full move,2018-09-25T07:33:55.000Z,0
119,"Nawabzade Full movie Download
https://clk.sh/rW2Nm5

website to download full movie",2018-09-24T19:09:02.000Z,0
120,Solid hero,2018-09-24T14:55:11.000Z,2
121,Aysi  3rd class movie banane wale KO  Sarak pe MOH kala karke ghumana chahye,2018-09-23T04:31:48.000Z,0
122,Vijay raaz Bhai movie me hai to superhit hogi👌,2018-09-22T11:58:41.000Z,0
123,gjb,2018-09-22T03:11:25.000Z,2
124,ye release kab ho rhi h,2018-09-21T17:14:24.000Z,0
125,Full movie download kro,2018-09-20T10:20:34.000Z,0
126,To abhishekh Kya odhta tha 😱,2018-09-20T05:27:41.000Z,0
127,I loveeeeeee raghav😍😍😍,2018-09-18T15:03:22.000Z,0
128,Dharmesh sir,2018-09-18T11:50:04.000Z,34
129,Raghav my fav.😘😘😘😘😘,2018-09-17T15:13:54.000Z,0
130,Yaar raghav tu hai hi super.....,2018-09-16T14:09:30.000Z,0
131,Sher sascraib kar oo yar,2018-09-16T07:27:53.000Z,0
132,https://youtu.be/qsZvM3baJIE,2018-09-16T07:27:44.000Z,0
133,https://www.youtube.com/channel/UCkw8rqb8kjB4oKo-owmhLjQ,2018-09-15T14:46:42.000Z,0
134,my favorite hero is raghav😊😊,2018-09-14T05:42:14.000Z,0
135,nice film,2018-09-12T04:39:53.000Z,0
136,super,2018-09-09T14:38:11.000Z,0
137,Is tha big hit Raghav Bhai,2018-09-08T17:45:54.000Z,0
138,Dharmes is best actor,2018-09-08T04:17:22.000Z,0
139,Are yrr isme varun dhawan to hai hi nhi🤓🤓??,2018-09-06T13:26:21.000Z,0
140,Teen langoor😂,2018-09-05T19:26:49.000Z,0
141,Nice,2018-09-03T15:45:34.000Z,0
142,Very nice,2018-09-03T05:19:16.000Z,0
143,"dharmesh, rahul and punit bhai👌👌👌",2018-09-03T03:37:47.000Z,2
144,Full movie do,2018-09-02T09:48:20.000Z,0
145,I love dharmesh,2018-09-01T16:25:26.000Z,0
146,https://www.youtube.com/watch?v=nFe2WfBCvr0,2018-09-01T12:40:36.000Z,0
147,Fans of raghav 👈👈👈👈,2018-08-30T14:24:25.000Z,3
148,M waiting,2018-08-29T03:12:00.000Z,0
149,just fr ragav,2018-08-28T18:32:55.000Z,0
150,"watch full movie in hd 
https://watchonlineclub.com/watch-online-nawabzaade-2018-hd-full-download.html",2018-08-28T05:55:27.000Z,0
151,Jrur  jana  pdega  ab  to  dekhne,2018-08-27T11:48:08.000Z,0
152,nice,2018-08-27T10:11:24.000Z,0
153,Wow,2018-08-26T15:18:39.000Z,0
154,raghav 👍👍👍,2018-08-26T14:44:53.000Z,0
155,Nice movie,2018-08-26T06:09:55.000Z,0
156,Worest movie,2018-08-25T14:44:28.000Z,0
157,Maja agya movie ke trailer me to😎😎😘😘,2018-08-25T06:47:27.000Z,0
158,https://youtu.be/T3cGlt0GFHk agr full movie daikhne ha to mra channel ko subscribe kran sham ko movie upload kron ga,2018-08-24T06:50:06.000Z,0
159,I love bro d,2018-08-23T18:51:30.000Z,0
160,movie dekhni h to,2018-08-23T17:31:12.000Z,0
161,Nawabzaade film chahiye toh mere channal se dekh lo (Sangam Technical G),2018-08-23T08:50:58.000Z,1
162,Raghav is osm,2018-08-23T04:41:50.000Z,0
163,Film will be hit,2018-08-22T17:58:56.000Z,0
164,Varun,2018-08-22T15:18:46.000Z,0
165,Osm trailer bhailog 🤣🤣🤣🤣🤣,2018-08-22T04:14:18.000Z,0
166,"Great Effort of Whole team, wonderful acting by Raghav, Amzaing expression by Dharmesh and the star who made this film already a superhit is "" Vijay Raaz"". Moreover the film is  going to be a super hit",2018-08-21T18:52:34.000Z,7
167,Fantastic,2018-08-21T18:46:06.000Z,0
168,Raghav 💚💛💜💙💝,2018-08-21T14:14:45.000Z,0
169,"sunne mei tu accah laga tha,abbe motlob kiya hei?😂😂😁😁😁😁😁",2018-08-21T13:39:07.000Z,0
170,Where are varun dahwan and shraddha kapoor,2018-08-21T07:48:12.000Z,0
171,I am waiting for this movi,2018-08-20T19:12:01.000Z,1
172,Raghav super yr,2018-08-20T18:55:38.000Z,0
173,bhai full movie you tube pr kb aaye gi nawabzade,2018-08-20T14:52:59.000Z,0
174,gajab sandaar movie,2018-08-19T06:06:30.000Z,0
175,Nice trailer,2018-08-19T05:06:24.000Z,1
176,Nice,2018-08-18T15:50:20.000Z,1
177,Nice,2018-08-18T15:29:24.000Z,0
178,very good movie,2018-08-18T12:47:28.000Z,0
179,Amazing movie,2018-08-18T05:39:00.000Z,0
180,Nice,2018-08-16T18:13:33.000Z,1
181,https://youtu.be/aRk4o_weyLo,2018-08-16T08:00:02.000Z,1
182,Raghav is just  amazing 😘😘😘😘,2018-08-15T15:15:45.000Z,1
183,"Raghav is the best... I will surely watch this 'cause of Raghav.... May this have a great time in theatres and earn a lot of money... That it will surely will because of Raghav... My good luck to you all.... Raghav, Punit, Dharmesh and Isha... All the best... 👍👍👍👍",2018-08-15T14:41:18.000Z,3
184,dharmesh ...'I lv u three',2018-08-15T10:35:52.000Z,0
185,J,2018-08-14T12:52:44.000Z,0
186,◌⑅⃝●♡⋆♡LOVE♡⋆♡●⑅◌,2018-08-14T03:19:20.000Z,0
187,Raghav  are OMG ummaahh😙😗,2018-08-13T18:01:31.000Z,0
188,https://youtu.be/VZdZUfFjhTI,2018-08-13T12:19:16.000Z,0
189,Faltuuuu varun dhawan,2018-08-13T10:08:38.000Z,0
190,.,2018-08-13T08:10:54.000Z,0
191,chutiye saale,2018-08-13T08:02:33.000Z,0
192,worst movie ever 😕,2018-08-13T03:49:57.000Z,0
193,"Raghuv, punit,dharmesh they all are my favorite actor , dancer , comedian 😍😍😍😍 and Raghuv are most favorite .",2018-08-13T02:10:37.000Z,121
194,Nice Bhai super,2018-08-12T18:26:30.000Z,0
195,👌👌👌,2018-08-12T18:24:23.000Z,0
196,nabab Jade movie,2018-08-12T14:56:14.000Z,0
197,💙💙💙💙,2018-08-12T01:44:18.000Z,0
198,abcd  Raghav | Punit | Dharmesh | Isha  now,2018-08-11T20:42:43.000Z,0
199,"Ash ki chadar oodthte the...
Toh Abhishek kya oodhta tha",2018-08-11T20:21:40.000Z,0
200,Hahahhah vasoly bhi vilen hy,2018-08-11T20:17:11.000Z,0
201,super,2018-08-11T12:55:03.000Z,0
202,jhakas,2018-08-11T07:27:56.000Z,1
203,hahahah acha hyy,2018-08-10T18:27:08.000Z,0
204,i love u d.p.rrrrrrrrrrrrrrrrrrrrrrrrrrrr,2018-08-10T17:27:38.000Z,0
205,Luv u  dancing gurus,2018-08-10T17:09:52.000Z,0
206,superrrrrrrr.....6,2018-08-10T16:32:48.000Z,0
207,.,2018-08-10T15:04:36.000Z,0
208,Very good writing,2018-08-10T14:59:57.000Z,0
209,can't wait anymore,2018-08-10T13:54:44.000Z,0
210,Tamil movie remage,2018-08-10T11:55:04.000Z,0
211,Nyc,2018-08-10T09:44:16.000Z,0
212,Raghav is like Shinchan 😉😉😉😉,2018-08-10T08:01:18.000Z,2
213,"Salo kauf dekho 😂
To abhishek kya udta tha😂🤣",2018-08-10T01:13:48.000Z,0
214,how is the movie ?,2018-08-09T22:03:32.000Z,0
215,Fan is raghav,2018-08-09T15:30:50.000Z,0
216,Kadak trilor,2018-08-09T14:49:21.000Z,0
217,Ha haa haa,2018-08-09T12:06:31.000Z,0
218,Mast he Telar,2018-08-09T11:33:38.000Z,0
219,raghav you best actor,2018-08-09T10:22:16.000Z,0
220,do you like the trailor☺️☺️☺️💐💐💐👌👌,2018-08-09T10:19:34.000Z,0
221,https://youtu.be/33MaR18tEIg,2018-08-09T03:45:13.000Z,0
222,https://youtu.be/33MaR18tEIg  full movie nawazaade  hd,2018-08-09T03:44:05.000Z,0
223,Sajan,2018-08-08T14:01:17.000Z,0
224,owsm punit sir,2018-08-08T09:56:59.000Z,0
225,bested  D sir  love u,2018-08-08T09:56:01.000Z,0
226,Disaster movie,2018-08-08T06:14:41.000Z,5
227,"Viral video song of the year.... Sensational hit song..
Pls watch, share and support 
Aigiri nandini Rock Version 
https://youtu.be/EbcdDXEPukk",2018-08-07T18:37:28.000Z,0
228,Movie kab rilexed hoga,2018-08-07T15:37:06.000Z,1
229,Vijay sonara Hiravansi,2018-08-07T15:18:44.000Z,1
230,Khoof dekho was superrr😂😂😂,2018-08-07T13:42:08.000Z,0
231,Defiantly going to watch,2018-08-07T10:15:40.000Z,0
232,"Viral video song of the year.... Sensational hit song..
Pls watch, share and support 
Aigiri nandini Rock Version /  8+ Million Views
https://youtu.be/EbcdDXEPukk",2018-08-07T09:30:47.000Z,0
233,Osmmm trelair,2018-08-07T09:19:45.000Z,0
234,Osmmm trelair,2018-08-07T09:19:45.000Z,0
235,Haramzade not nawabzade,2018-08-07T06:22:28.000Z,1
236,nice video,2018-08-07T05:33:22.000Z,0
237,Movies hott,2018-08-07T03:11:52.000Z,0
238,Salo trailer to sahi h but movie ghatia,2018-08-06T19:17:30.000Z,0
239,Hahahaha very funny,2018-08-06T18:03:29.000Z,0
240,Aise ki chadar😊,2018-08-06T15:47:14.000Z,0
241,https://youtu.be/2QJGmyBNuXE,2018-08-06T05:22:25.000Z,0
242,I am fan of denesh😁😁,2018-08-06T04:51:41.000Z,0
243,😂😂😂😂,2018-08-05T19:12:23.000Z,0
244,Raghav😘😘😘😘😘,2018-08-05T17:08:02.000Z,0
245,Nyc,2018-08-05T11:33:08.000Z,0
246,nice,2018-08-05T10:25:22.000Z,0
247,movie kaha sy mili gi oooooooooooooooooooooooooogggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg bta dooooooooooooooooooooooooooooooooooooooooooo,2018-08-05T06:39:45.000Z,0
248,"Bollywood latest movie NAWABZAADE_2018_Watch & download full movie.

https://www.dailymotion.com/playlist/x5yaqo",2018-08-05T01:27:38.000Z,0
249,I love u 4 😂😂amazing,2018-08-04T19:46:44.000Z,0
250,ABHISHEK. D,2018-08-04T18:24:10.000Z,0
251,"Baqwas 
Ma nay dhyk li ha",2018-08-04T18:12:47.000Z,0
252,Mast h bhai,2018-08-04T13:58:16.000Z,0
253,Nice video,2018-08-04T10:10:56.000Z,0
254,Raghav I love you so much,2018-08-04T07:48:31.000Z,0
255,To Abhishek Kya odhta tha?😂😂😂😂,2018-08-04T07:17:59.000Z,0
256,Nice,2018-08-04T06:44:06.000Z,0
257,toh abhishek kya odhta tha ? epic :D :D,2018-08-03T20:00:01.000Z,1
258,Release date? ??,2018-08-03T19:58:46.000Z,0
259,de papi,2018-08-03T12:51:07.000Z,0
260,Wow  Raghav Juyal,2018-08-03T11:29:36.000Z,0
261,Varun dhwan kh h,2018-08-03T09:31:57.000Z,0
262,Baqwas lag rahi...,2018-08-03T05:12:48.000Z,0
263,fantastic.,2018-08-03T04:58:21.000Z,0
264,Kaun si badi salman hai😊😊☺👌👍,2018-08-03T03:45:22.000Z,0
265,Osm movie,2018-08-03T03:38:14.000Z,0
266,i love u 3 😂😂😂😂,2018-08-02T17:49:51.000Z,1
267,Rahgav is amazing,2018-08-02T14:23:16.000Z,0
268,Not so good,2018-08-02T10:47:22.000Z,0
269,Booo👎🏻,2018-08-02T09:27:18.000Z,0
270,V nice,2018-08-02T09:22:55.000Z,0
271,Fantanices movie,2018-08-02T09:12:15.000Z,0
272,Hit hai bosss,2018-08-02T07:52:22.000Z,0
273,super hit hooo love you #All,2018-08-02T07:23:49.000Z,0
274,Nice,2018-08-02T07:10:50.000Z,0
275,Nice,2018-08-02T06:44:14.000Z,1
276,Noise,2018-08-02T03:25:37.000Z,0
277,OMG this is so good,2018-08-01T16:31:30.000Z,1
278,Faddu,2018-08-01T15:47:31.000Z,0
279,Jaldi released Karo dekhna hai movie supar,2018-08-01T15:45:00.000Z,0
280,Mast nice video super,2018-08-01T15:43:13.000Z,0
281,Khof dekho aankhon mein,2018-08-01T15:03:05.000Z,0
282,https://youtu.be/T5VGPxDZJUg,2018-08-01T14:41:52.000Z,0
283,Salo khoaf dekhao,2018-08-01T12:27:02.000Z,0
284,Salo khof Dekho 😱😱,2018-08-01T10:02:53.000Z,0
285,kB aaygi yr....,2018-08-01T10:02:14.000Z,0
286,Dkh li tympaas h movie..,2018-08-01T09:39:43.000Z,0
287,0:09 to 2:15 is mst,2018-08-01T08:51:00.000Z,1
288,Promising other than in the name of Allah is forbidden,2018-08-01T06:33:18.000Z,0
289,Super love u all,2018-08-01T06:06:03.000Z,0
290,"कारोबार)♥ ( पति-पत्नी में अनबन)”समस� �या है तो समाधान भी है “पर समाधान सोचने से नही सम्पर्क करने से दूर होगा 🕉 CALL N WHATSAPP ME 91-8146861220 सिर्फ एक फोन, पर समस्या कैसी भी हो घर बैठे 100% समाधान | अब तक हजारों लोगों ने लाभ उठाया | किया-कराया, प्रेम-विवाह, सौतनदुख, व्यापार, गृहक्लेश, दुश्मन से छुटकारा, वशीकरण, खुशहाल एवं प्रसन्नच� ��त रहें, गृहक्लेश, व्यापारि� �� समस्या, विवाह में रुकावट, ऋण होना, ऊपरीसमस्� ��ा, कुण्डली दोष, पति-पत्नी अनबन, प्रेम संबंधी, दुश्मनों से छुटकारा, मन चाहा प्यार प्रेमविव� ��ह, रूठेप्रे� ��ी को मानना, शादी के लिए माता पिता को मानना प्रेमी वशीकरण , प्रेमिका वशीकरण पति -पत्नी वशीकरण सोतन मुक्ति दुसमन मुक्ति आपके जीवन की हर मुस्किल से मुस्किल समस्याओ का पक्का समाधान किया जायेगा 91-8146861220",2018-08-01T03:54:13.000Z,0
291,https://youtu.be/sS3MclCE--U,2018-08-01T03:17:00.000Z,0
292,Too phir abshik Kya oorta tha,2018-07-31T21:35:01.000Z,0
293,Iam waiting,2018-07-31T20:27:04.000Z,0
294,Full movie https://youtu.be/Wnt932SZAlE,2018-07-31T19:27:19.000Z,0
295,Thse guys are true inspiration .,2018-07-31T17:18:50.000Z,0
296,ABHISHEK. D,2018-07-31T17:08:08.000Z,0
297,ABHISHEK.,2018-07-31T17:08:02.000Z,0
298,Hmm comed not isa video is nice,2018-07-31T16:02:50.000Z,0
299,To abhishek kya odhta tha🤣🤣🤣🤣,2018-07-31T13:42:09.000Z,0
300,awesome,2018-07-31T13:22:14.000Z,0
301,Super movie,2018-07-31T13:08:47.000Z,0
302,😂😂😁😁😂,2018-07-31T11:10:10.000Z,0
303,Dharmesh😚😗,2018-07-31T11:09:53.000Z,0
304,Nice,2018-07-31T09:21:42.000Z,0
305,I m so excited,2018-07-31T09:17:03.000Z,0
306,"Nawabr
Nawabzaade",2018-07-31T07:56:09.000Z,0
307,2018 Best song♥ Love you,2018-07-31T05:41:22.000Z,0
308,Wow suprb😘😘😘,2018-07-31T05:04:44.000Z,0
309,Kin chutiyon ko liya hain movie ke andar ??,2018-07-30T19:50:56.000Z,0
310,Aur movie bnvo Bhai loogo,2018-07-30T19:43:44.000Z,0
311,Guddu g,2018-07-30T18:49:54.000Z,0
312,Super,2018-07-30T18:28:34.000Z,0
313,"How to download all hollywood and bollywood movies in hindi and with english subtitle. 
        Watch video how to download    
https://youtu.be/Udak6R4zrMQ",2018-07-30T17:28:09.000Z,0
314,Nice video,2018-07-30T16:46:03.000Z,0
315,Why the background score sounds so familiar to BTS's blood sweat and money?,2018-07-30T16:05:18.000Z,0
316,Dharmesh is the Best,2018-07-30T14:50:39.000Z,0
317,I love you Raghav and I like this Trailer  but where is Varun Dhawan,2018-07-30T14:14:28.000Z,0
318,Teeno kee yarii sabpe bharee😂😂,2018-07-30T14:13:01.000Z,0
319,chutya Bana raheho 😒😒 abhi Tak Nahi huii riliz,2018-07-30T14:00:29.000Z,0
320,ABSOLUTELY VULGAR GARBAGE,2018-07-30T13:45:41.000Z,0
321,2:04 dummy,2018-07-30T12:35:16.000Z,0
322,Where is Varun dhavan,2018-07-30T12:17:49.000Z,0
323,Raghav is the best,2018-07-30T11:58:16.000Z,0
324,Raghav best,2018-07-30T10:58:07.000Z,7
325,Wow,2018-07-30T10:39:06.000Z,0
326,This picture is awesome,2018-07-30T10:19:01.000Z,0
327,Dosto आज पैसा कमाना इतना आसान है कि आप सोच बी नहीं सकते. बस Play Store से onead app इंस्टॉल कीजिए refer कोड 94RM92F1 से register कीजिए. Join होने के बाद apko सारी information whatsapp kr di jayegi. Dosto हर कोई पैसा कमाना चाहता है यकीन मानिए अपका हर सपना एक महीने के Ander पूरा होगा. आप जितना चाहे उतना kma payege.,2018-07-30T08:29:31.000Z,0
328,Raghav is the best,2018-07-30T08:00:17.000Z,10
329,Nice trailer,2018-07-30T07:57:36.000Z,0
330,mja aajayega 😂😂,2018-07-30T07:57:20.000Z,0
331,I'm a big fan of raghav,2018-07-30T07:23:37.000Z,0
332,Raghav we love u,2018-07-30T06:31:49.000Z,0
333,"Hum aish ki chadar odhte the sir aur aish hi ki chadar bichate the sir
#Vijay Raaz ~ To abhishek kya odhta tha?👌👌👌😂😂😂😂,vijay raz mind-blowing timing and suprb",2018-07-30T06:25:23.000Z,0
334,Kab ayegi pro,2018-07-30T06:22:54.000Z,0
335,Wah kya h ragav bhai,2018-07-30T03:40:56.000Z,0
336,movie kab show ho ga,2018-07-30T03:29:06.000Z,0
337,#Great Response 3 days collection 20 cr more to come guys cheersss...,2018-07-30T03:02:12.000Z,0
338,Worst,2018-07-30T02:56:12.000Z,0
339,I love nawabzaade...,2018-07-30T02:52:27.000Z,0
340,Film leaked 😂,2018-07-30T02:52:02.000Z,0
341,mast hai movie,2018-07-30T01:56:16.000Z,0
